#saved Fri Feb 13 20:33:51 2026
#saving x array=energy, y array=flat
#GP17_station5_19119_15cm_023_A_fl.avg: GP17_station5_19119_15cm_023_A_fl.avg
#------------------------------------------
# energy, GP17_station5_19119_15cm_023_A_fl.avg
 7185.02000,  1.05968028
 7186.47000,  1.05695780
 7187.95000,  1.05233722
 7189.45000,  1.04943146
 7190.96000,  1.04559887
 7192.49000,  1.03924914
 7194.05000,  1.03476642
 7195.62000,  1.03033703
 7197.21000,  1.02394019
 7198.82000,  1.01718879
 7200.45000,  1.00968348
 7202.10000,  1.00383063
 7203.76000,  0.99493489
 7205.45000,  0.98852840
 7207.15000,  0.98301012
 7208.88000,  0.97952466
 7210.62000,  0.97614428
 7212.38000,  0.97242997
 7214.16000,  0.97161269
 7215.96000,  0.97011396
 7217.78000,  0.97135665
 7219.62000,  0.97192824
 7221.48000,  0.97457219
 7223.35000,  0.97722259
 7225.25000,  0.98004380
 7227.17000,  0.97827307
 7229.10000,  0.97756154
 7231.05000,  0.97651072
 7233.02000,  0.97503242
 7235.01000,  0.97506108
 7237.02000,  0.97578762
 7239.05000,  0.97707200
 7241.10000,  0.98003443
 7243.17000,  0.98541132
 7245.25000,  0.98995951
 7247.36000,  0.99418040
 7249.48000,  0.99835049
 7251.63000,  1.00242661
 7253.79000,  1.00826188
 7255.97000,  1.01087929
 7258.17000,  1.01526795
 7260.39000,  1.01941039
 7262.63000,  1.02106618
 7264.88000,  1.02193980
 7267.16000,  1.02324309
 7269.46000,  1.02183665
 7271.77000,  1.02111569
 7274.10000,  1.01950012
 7276.46000,  1.01896759
 7278.83000,  1.01735198
 7281.22000,  1.01633532
 7283.63000,  1.01438249
 7286.06000,  1.01160236
 7288.51000,  1.00729478
 7290.97000,  1.00462160
 7293.46000,  1.00178659
 7295.96000,  0.99866705
 7298.49000,  0.99725266
 7301.03000,  0.99491580
 7303.59000,  0.99285096
 7306.17000,  0.99191384
 7308.77000,  0.98925719
 7311.39000,  0.99031094
 7314.03000,  0.99049565
 7316.69000,  0.99182353
 7319.37000,  0.99403526
 7322.06000,  0.99614898
 7324.78000,  0.99826130
 7327.51000,  1.00003180
 7330.26000,  1.00258752
 7333.04000,  1.00348737
 7335.83000,  1.00447061
 7338.64000,  1.00343844
 7341.46000,  1.00306529
 7344.31000,  1.00200078
 7347.18000,  1.00132718
 7350.07000,  1.00110669
 7352.97000,  1.00049233
 7355.90000,  1.00140618
 7358.84000,  1.00011095
 7361.80000,  0.99930504
 7364.78000,  0.99975078
 7367.78000,  0.99810825
 7370.80000,  0.99922131
 7373.84000,  0.99941811
 7376.90000,  1.00176885
 7379.97000,  1.00312393
 7383.07000,  1.00367314
 7386.19000,  1.00554123
 7389.32000,  1.00648100
 7392.47000,  1.00690369
 7395.64000,  1.00630102
 7398.83000,  1.00635328
 7402.04000,  1.00441031
 7405.27000,  1.00294588
 7408.52000,  1.00125984
 7411.79000,  1.00006264
 7415.07000,  0.99684266
 7418.38000,  0.99532136
 7421.70000,  0.99413693
 7425.05000,  0.99404432
 7428.41000,  0.99319944
 7431.79000,  0.99410867
 7435.19000,  0.99315201
 7438.61000,  0.99365378
 7442.05000,  0.99368988
 7445.51000,  0.99450496
 7448.98000,  0.99544407
 7452.48000,  0.99662937
 7455.99000,  0.99696365
 7459.53000,  0.99872648
 7463.08000,  0.99937375
 7466.65000,  1.00042640
 7470.24000,  1.00112203
 7473.85000,  1.00154359
 7477.48000,  1.00227708
 7481.13000,  1.00327579
 7484.80000,  1.00278676
 7488.48000,  1.00127013
 7492.19000,  1.00001482
 7495.91000,  0.99959889
 7499.66000,  0.99929899
 7503.42000,  0.99866114
 7507.20000,  0.99776448
 7511.00000,  0.99718981
 7514.82000,  0.99666743
 7518.66000,  0.99630620
 7522.52000,  0.99686847
 7526.39000,  0.99724302
 7530.29000,  0.99858899
 7534.20000,  0.99893815
 7538.14000,  0.99923696
 7542.09000,  0.99964355
 7546.06000,  1.00068299
 7550.05000,  1.00072160
 7554.06000,  1.00118555
 7558.09000,  1.00123982
 7562.14000,  1.00027758
 7566.21000,  1.00048737
 7570.29000,  0.99968970
 7574.40000,  0.99910580
 7578.52000,  0.99831305
 7582.67000,  0.99766655
 7586.83000,  0.99729345
 7591.01000,  0.99695639
 7595.21000,  0.99774961
 7599.43000,  0.99727186
 7603.67000,  0.99741607
 7607.93000,  0.99775175
 7612.20000,  0.99805983
 7616.50000,  0.99918284
 7620.81000,  0.99971808
 7625.15000,  0.99979753
 7629.50000,  1.00089169
 7633.87000,  0.99984847
 7638.26000,  1.00079606
 7642.67000,  1.00173772
 7647.10000,  1.00165173
 7651.55000,  1.00136785
 7656.02000,  1.00154986
 7660.50000,  1.00190099
 7665.01000,  1.00095056
 7669.54000,  1.00063186
 7674.08000,  1.00044587
 7678.64000,  1.00066852
 7683.22000,  1.00018475
 7687.82000,  0.99988135
 7692.44000,  0.99972196
 7697.08000,  1.00048448
 7701.74000,  1.00064932
 7706.42000,  1.00062612
 7711.11000,  1.00081316
 7715.83000,  1.00057975
 7720.56000,  1.00052537
 7725.31000,  1.00009092
 7730.08000,  0.99932821
 7734.88000,  1.00120469
 7739.69000,  1.00086404
 7744.52000,  1.00106109
 7749.36000,  1.00117766
 7754.23000,  1.00141793
 7759.12000,  1.00102886
 7764.02000,  1.00145641
 7768.95000,  1.00104286
 7773.89000,  1.00062643
