#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_11.001: FeXANES_GT5_flakysmooth2_Fe_11.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_11.001
 7173.05000,  1.05185415
 7174.05000,  1.04737717
 7175.05000,  1.04739911
 7176.05000,  1.04477693
 7177.05000,  1.04325705
 7178.05000,  1.04409529
 7179.05000,  1.03856774
 7180.05000,  1.03674029
 7181.05000,  1.03626004
 7182.05000,  1.03100563
 7183.05000,  1.02916232
 7184.05000,  1.02435920
 7185.05000,  1.02239101
 7186.05000,  1.01881781
 7187.05000,  1.01436854
 7188.05000,  1.01172184
 7189.05000,  1.01038357
 7190.05000,  1.00778527
 7191.05000,  1.00233253
 7192.05000,  0.99804125
 7193.05000,  0.99359092
 7194.05000,  0.99146031
 7195.05000,  0.99012209
 7196.05000,  0.98715954
 7197.05000,  0.98542407
 7198.05000,  0.98448274
 7199.05000,  0.98389084
 7200.05000,  0.98100678
 7201.05000,  0.98171993
 7202.05000,  0.97957137
 7203.05000,  0.98025363
 7204.05000,  0.98111120
 7205.05000,  0.98342873
 7206.05000,  0.98305298
 7207.05000,  0.98601695
 7208.05000,  0.98679849
 7209.05000,  0.98593503
 7210.05000,  0.98998734
 7211.05000,  0.99112811
 7212.05000,  0.99028250
 7213.05000,  0.99553007
 7214.05000,  0.99823982
 7215.05000,  1.00026853
 7216.05000,  1.00030065
 7217.05000,  1.00406419
 7218.05000,  1.00544377
 7219.05000,  1.00768925
 7220.05000,  1.00928403
 7221.05000,  1.00707878
 7222.05000,  1.00550922
 7223.05000,  1.00643660
 7224.05000,  1.00635079
 7225.05000,  1.00283586
 7226.05000,  1.00486052
 7227.05000,  1.00192690
 7228.05000,  1.00401186
 7229.05000,  0.99969696
 7230.05000,  0.99653048
 7231.05000,  0.99606877
 7232.05000,  0.99607289
 7233.05000,  0.99498215
 7234.05000,  0.99356142
 7235.05000,  0.99343703
 7236.05000,  0.99306555
 7237.05000,  0.99290988
 7238.05000,  0.99619400
 7239.05000,  0.99706489
 7240.05000,  0.99745946
 7241.05000,  1.00088130
 7242.05000,  1.00151798
 7243.05000,  1.00215015
 7244.05000,  1.00410204
 7245.05000,  1.00763390
 7246.05000,  1.00948563
 7247.05000,  1.01319636
 7248.05000,  1.01285658
 7249.05000,  1.01199991
 7250.05000,  1.01386393
 7251.05000,  1.01427072
 7252.05000,  1.01334875
 7253.05000,  1.01249963
 7254.05000,  1.01593633
 7255.05000,  1.02328138
 7256.05000,  1.01482460
 7257.05000,  1.01467537
 7258.05000,  1.01596072
 7259.05000,  1.02052349
 7260.05000,  1.01070379
 7261.05000,  1.01660727
 7262.05000,  1.01941827
 7263.05000,  1.05457845
 7264.05000,  1.04011657
 7265.05000,  0.95090237
 7266.05000,  1.01120394
 7267.05000,  1.01199119
 7268.05000,  1.01166537
 7269.05000,  1.00848772
 7270.05000,  1.01076772
 7271.05000,  1.01105996
 7272.05000,  1.01376681
 7273.05000,  1.01047244
 7274.05000,  1.00411576
 7275.05000,  1.00244766
 7276.05000,  1.00315264
 7277.05000,  1.00280280
 7278.05000,  1.00023682
 7279.05000,  1.00004513
 7280.05000,  1.00295851
 7281.05000,  0.99876813
 7282.05000,  0.99641398
 7283.05000,  0.99843195
 7284.05000,  0.99853981
 7285.05000,  0.99426900
 7286.05000,  0.99649387
 7287.05000,  0.99494138
 7288.05000,  0.99540062
 7289.05000,  0.99314253
 7290.05000,  0.99299924
 7291.05000,  0.98959081
 7292.05000,  0.99037193
 7293.05000,  0.99134020
 7294.05000,  0.99165564
 7295.05000,  0.98718420
 7296.05000,  0.98944326
 7297.05000,  0.99081718
 7298.05000,  0.98914172
 7299.05000,  0.98824339
 7300.05000,  0.98962355
 7301.05000,  0.98975924
 7302.05000,  0.98928366
 7303.05000,  0.99179882
 7304.05000,  0.99154160
 7305.05000,  0.99121120
 7306.05000,  0.99121647
 7307.05000,  0.99294997
 7308.05000,  0.99403193
 7309.05000,  0.99377811
 7310.05000,  0.99370622
 7311.05000,  0.99426071
 7312.05000,  0.99566301
