#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_6.001: FeXANES_GT5_concentric_gray1_Fe_6.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_6.001
 7121.85000,  0.89275475
 7122.15000,  0.91787523
 7122.45000,  0.95845417
 7122.75000,  0.99228508
 7123.05000,  1.02514953
 7123.35000,  1.05999691
 7123.65000,  1.08336954
 7123.95000,  1.11323911
 7124.25000,  1.13285914
 7124.55000,  1.16068282
 7124.85000,  1.16706053
 7125.15000,  1.17038863
 7125.45000,  1.17439098
 7125.75000,  1.17447008
 7126.05000,  1.16846394
 7126.35000,  1.16695967
 7126.65000,  1.16762816
 7126.95000,  1.17812933
 7127.25000,  1.17920104
 7127.55000,  1.18804129
 7127.85000,  1.20138253
 7128.15000,  1.21541481
 7128.45000,  1.22893979
 7128.75000,  1.24178652
 7129.05000,  1.24782725
 7129.35000,  1.25902521
 7129.65000,  1.26299381
 7129.95000,  1.26760542
 7130.25000,  1.26391640
 7130.55000,  1.25831391
 7130.85000,  1.24647529
 7131.15000,  1.24250865
 7131.45000,  1.22311899
 7131.75000,  1.21344636
 7132.05000,  1.19451493
 7133.05000,  1.16177090
 7134.05000,  1.12622638
 7135.05000,  1.08919102
 7136.05000,  1.07614003
 7137.05000,  1.05993951
 7138.05000,  1.04861067
 7139.05000,  1.03908851
 7140.05000,  1.03181320
 7141.05000,  1.03035196
 7142.05000,  1.03063876
 7143.05000,  1.02858842
 7144.05000,  1.02507835
 7145.05000,  1.01902461
 7146.05000,  1.00418088
 7147.05000,  0.98888222
 7148.05000,  0.97316456
 7149.05000,  0.95551053
 7150.05000,  0.93818334
 7151.05000,  0.92938314
 7152.05000,  0.91772486
 7153.05000,  0.90854152
 7154.05000,  0.90922428
 7155.05000,  0.90493356
 7156.05000,  0.90613110
 7157.05000,  0.90558022
 7158.05000,  0.91027963
 7159.05000,  0.91925629
 7160.05000,  0.92005999
 7161.05000,  0.93477522
 7162.05000,  0.94643250
 7163.05000,  0.94987418
 7164.05000,  0.96036198
 7165.05000,  0.97120615
 7166.05000,  0.97560036
 7167.05000,  0.98358814
 7168.05000,  0.98870758
 7169.05000,  0.99695760
 7170.05000,  1.00751822
 7171.05000,  1.01325493
 7172.05000,  1.02111453
 7173.05000,  1.02649413
 7174.05000,  1.02539260
 7175.05000,  1.03170101
 7176.05000,  1.03620496
 7177.05000,  1.03931509
 7178.05000,  1.04023962
 7179.05000,  1.04351134
 7180.05000,  1.04596715
 7181.05000,  1.04613813
 7182.05000,  1.04519608
 7183.05000,  1.04560723
 7184.05000,  1.04603645
 7185.05000,  1.04174690
 7186.05000,  1.04072355
 7187.05000,  1.03914871
 7188.05000,  1.03725743
 7189.05000,  1.03181454
 7190.05000,  1.02803514
 7191.05000,  1.02201785
 7192.05000,  1.02004855
 7193.05000,  1.01557397
 7194.05000,  1.01423933
 7195.05000,  1.01062783
 7196.05000,  1.00251810
 7197.05000,  0.99514514
 7198.05000,  0.99797193
 7199.05000,  0.99601298
 7200.05000,  0.98887772
 7201.05000,  0.98976247
 7202.05000,  0.98641901
 7203.05000,  0.98609567
 7204.05000,  0.98025804
 7205.05000,  0.98209326
 7206.05000,  0.98329225
 7207.05000,  0.98358371
 7208.05000,  0.98772859
 7209.05000,  0.98705603
 7210.05000,  0.98524136
 7211.05000,  0.98635775
 7212.05000,  0.98719462
 7213.05000,  0.98828117
 7214.05000,  0.99094781
 7215.05000,  0.98742239
 7216.05000,  0.99054115
 7217.05000,  0.99264661
 7218.05000,  0.99411477
 7219.05000,  0.99670835
 7220.05000,  0.99923393
 7221.05000,  1.00052324
 7222.05000,  0.99725908
 7223.05000,  0.99944114
 7224.05000,  1.00042438
 7225.05000,  0.99907055
 7226.05000,  1.00049352
 7227.05000,  0.99779033
 7228.05000,  0.99637155
 7229.05000,  0.99696722
 7230.05000,  0.99509855
 7231.05000,  0.99797711
 7232.05000,  0.99931026
 7233.05000,  0.99987329
 7234.05000,  0.99185256
 7235.05000,  0.99346555
 7236.05000,  0.99198969
 7237.05000,  0.99141747
 7238.05000,  0.99459332
 7239.05000,  0.98672983
 7240.05000,  0.99032445
 7241.05000,  0.99091053
 7242.05000,  0.99013188
 7243.05000,  0.99316909
 7244.05000,  0.99189973
 7245.05000,  0.99060610
 7246.05000,  0.99570377
 7247.05000,  1.00639676
 7248.05000,  0.99905879
 7249.05000,  0.99948599
 7250.05000,  1.00225098
 7251.05000,  1.00320827
 7252.05000,  1.00524366
 7253.05000,  1.00705913
 7254.05000,  1.00842403
 7255.05000,  1.01656827
 7256.05000,  1.01375245
 7257.05000,  1.01255331
 7258.05000,  1.01626960
 7259.05000,  1.02320924
 7260.05000,  1.01837033
 7261.05000,  1.02382764
 7262.05000,  1.02157946
 7263.05000,  1.05296648
 7264.05000,  1.04233399
 7265.05000,  1.02363568
 7266.05000,  1.02224216
 7267.05000,  1.02182233
 7268.05000,  1.02435919
 7269.05000,  1.01340889
 7270.05000,  1.01885327
 7271.05000,  1.01351190
 7272.05000,  1.02130637
 7273.05000,  1.02181245
 7274.05000,  1.00936398
 7275.05000,  1.01406176
 7276.05000,  1.01192518
 7277.05000,  1.01161794
 7278.05000,  1.01025942
 7279.05000,  1.00726416
 7280.05000,  1.01167200
 7281.05000,  1.00860985
 7282.05000,  1.00494602
 7283.05000,  1.00129324
 7284.05000,  1.00283868
 7285.05000,  1.00435822
 7286.05000,  0.99910390
 7287.05000,  0.99757650
 7288.05000,  0.99674816
 7289.05000,  0.99862515
 7290.05000,  0.99587759
 7291.05000,  0.99647256
 7292.05000,  0.99229759
 7293.05000,  0.99409483
 7294.05000,  0.99175780
 7295.05000,  0.98701269
 7296.05000,  0.99031713
 7297.05000,  0.98677887
 7298.05000,  0.98733922
 7299.05000,  0.98491817
 7300.05000,  0.98378866
 7301.05000,  0.98818285
 7302.05000,  0.98708839
 7303.05000,  0.98712153
 7304.05000,  0.98421086
 7305.05000,  0.98366755
 7306.05000,  0.98447670
 7307.05000,  0.98357700
 7308.05000,  0.98346862
 7309.05000,  0.98622164
 7310.05000,  0.98432614
 7311.05000,  0.98378714
 7312.05000,  0.98531994
