#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_2.001: FeXANES_GT5_concentric_gray3_Fe_2.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_2.001
 7160.05000,  0.90195240
 7161.05000,  0.90303974
 7162.05000,  0.90573288
 7163.05000,  0.91046680
 7164.05000,  0.91679749
 7165.05000,  0.92433541
 7166.05000,  0.92734776
 7167.05000,  0.93374529
 7168.05000,  0.94397953
 7169.05000,  0.95598033
 7170.05000,  0.96787574
 7171.05000,  0.98219813
 7172.05000,  0.98599345
 7173.05000,  1.00370521
 7174.05000,  1.01124189
 7175.05000,  1.01422348
 7176.05000,  1.02639168
 7177.05000,  1.03412990
 7178.05000,  1.03778580
 7179.05000,  1.04197914
 7180.05000,  1.04430497
 7181.05000,  1.04695260
 7182.05000,  1.05092619
 7183.05000,  1.04814673
 7184.05000,  1.05018926
 7185.05000,  1.05062430
 7186.05000,  1.04785554
 7187.05000,  1.05107558
 7188.05000,  1.04814706
 7189.05000,  1.04502837
 7190.05000,  1.04563695
 7191.05000,  1.04327960
 7192.05000,  1.03856218
 7193.05000,  1.03713541
 7194.05000,  1.03393184
 7195.05000,  1.03131546
 7196.05000,  1.02968025
 7197.05000,  1.02494808
 7198.05000,  1.01940196
 7199.05000,  1.01577990
 7200.05000,  1.01486634
 7201.05000,  1.01047321
 7202.05000,  1.00575138
 7203.05000,  1.00226093
 7204.05000,  0.99627095
 7205.05000,  0.99610659
 7206.05000,  0.99525124
 7207.05000,  0.99436586
 7208.05000,  0.99050329
 7209.05000,  0.99326284
 7210.05000,  0.98632041
 7211.05000,  0.98978945
 7212.05000,  0.98886645
 7213.05000,  0.99025475
 7214.05000,  0.99245857
 7215.05000,  0.99238288
 7216.05000,  0.99709411
 7217.05000,  0.99605684
 7218.05000,  0.99790111
 7219.05000,  1.00328304
 7220.05000,  1.00341366
 7221.05000,  1.00510819
 7222.05000,  1.00625687
 7223.05000,  1.00905099
 7224.05000,  1.00953835
 7225.05000,  1.00860860
 7226.05000,  1.01234966
 7227.05000,  1.00983886
 7228.05000,  1.01119472
 7229.05000,  1.00645756
 7230.05000,  1.00580217
 7231.05000,  1.00198914
 7232.05000,  0.99987510
 7233.05000,  1.00132156
 7234.05000,  0.99908594
 7235.05000,  1.00153858
 7236.05000,  0.99940329
 7237.05000,  1.00010858
 7238.05000,  0.99894217
 7239.05000,  0.99989473
 7240.05000,  0.99904008
 7241.05000,  0.99835734
 7242.05000,  0.99624122
 7243.05000,  0.99270919
 7244.05000,  0.98911549
 7245.05000,  0.98551806
 7246.05000,  0.98555455
 7247.05000,  0.98966626
 7248.05000,  0.98423350
 7249.05000,  0.98105749
 7250.05000,  0.98528956
 7251.05000,  0.98493445
 7252.05000,  0.98390751
 7253.05000,  0.98099396
 7254.05000,  0.99026900
 7255.05000,  0.99255346
 7256.05000,  0.98299713
 7257.05000,  0.98392460
 7258.05000,  0.98936864
 7259.05000,  0.99153433
 7260.05000,  0.99028691
 7261.05000,  0.99662045
 7262.05000,  1.00037917
 7263.05000,  1.03947271
 7264.05000,  1.03013667
 7265.05000,  1.00661076
 7266.05000,  1.00362137
 7267.05000,  1.00657830
 7268.05000,  1.00932807
 7269.05000,  1.00254972
 7270.05000,  1.00685881
 7271.05000,  1.00978684
 7272.05000,  1.01504667
 7273.05000,  1.01252676
 7274.05000,  1.01019567
 7275.05000,  1.00934236
 7276.05000,  1.01061190
 7277.05000,  1.00699509
 7278.05000,  1.00553611
 7279.05000,  1.00931654
 7280.05000,  1.01182598
 7281.05000,  1.00888659
 7282.05000,  1.00911006
 7283.05000,  1.00662623
 7284.05000,  1.00638475
 7285.05000,  1.00393919
 7286.05000,  1.00793604
 7287.05000,  1.00552668
 7288.05000,  1.00409271
 7289.05000,  1.00460559
 7290.05000,  1.00264766
 7291.05000,  1.00109145
 7292.05000,  1.00240068
 7293.05000,  0.99962304
 7294.05000,  0.99994650
 7295.05000,  0.99661113
 7296.05000,  0.99773331
 7297.05000,  0.99558688
 7298.05000,  0.99644345
 7299.05000,  0.99488934
 7300.05000,  0.99585343
 7301.05000,  0.99289105
 7302.05000,  0.99199055
 7303.05000,  0.98961942
 7304.05000,  0.98999884
 7305.05000,  0.98772674
 7306.05000,  0.98846516
 7307.05000,  0.98838652
 7308.05000,  0.98668408
 7309.05000,  0.98473839
 7310.05000,  0.98266822
 7311.05000,  0.98004117
 7312.05000,  0.97987697
