#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_3.001: FeXANES_GT5_flaky2_FeXRD_3.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_3.001
 7180.05000,  1.04040196
 7181.05000,  1.03932970
 7182.05000,  1.04290376
 7183.05000,  1.04279917
 7184.05000,  1.04454133
 7185.05000,  1.04430546
 7186.05000,  1.04555984
 7187.05000,  1.04297840
 7188.05000,  1.04121991
 7189.05000,  1.04163752
 7190.05000,  1.03858446
 7191.05000,  1.03615905
 7192.05000,  1.03413637
 7193.05000,  1.02884735
 7194.05000,  1.02635627
 7195.05000,  1.02667798
 7196.05000,  1.02478271
 7197.05000,  1.02338722
 7198.05000,  1.01669224
 7199.05000,  1.01428913
 7200.05000,  1.01226045
 7201.05000,  1.00734607
 7202.05000,  1.00411988
 7203.05000,  0.99948985
 7204.05000,  0.99666410
 7205.05000,  0.99536292
 7206.05000,  0.98924087
 7207.05000,  0.98865132
 7208.05000,  0.98768586
 7209.05000,  0.98793318
 7210.05000,  0.98175639
 7211.05000,  0.98410825
 7212.05000,  0.98234975
 7213.05000,  0.98145650
 7214.05000,  0.97802600
 7215.05000,  0.97982987
 7216.05000,  0.98090225
 7217.05000,  0.98101479
 7218.05000,  0.97951478
 7219.05000,  0.98171808
 7220.05000,  0.98591240
 7221.05000,  0.98771443
 7222.05000,  0.98381307
 7223.05000,  0.98509338
 7224.05000,  0.98793776
 7225.05000,  0.98663380
 7226.05000,  0.98710615
 7227.05000,  0.98817108
 7228.05000,  0.98760104
 7229.05000,  0.98605005
 7230.05000,  0.98417397
 7231.05000,  0.98518748
 7232.05000,  0.98295318
 7233.05000,  0.98553209
 7234.05000,  0.98027896
 7235.05000,  0.98163797
 7236.05000,  0.98232178
 7237.05000,  0.98251949
 7238.05000,  0.98198490
 7239.05000,  0.98351811
 7240.05000,  0.98985112
 7241.05000,  0.98766516
 7242.05000,  0.98802518
 7243.05000,  0.98792590
 7244.05000,  0.98852488
 7245.05000,  0.99038532
 7246.05000,  0.98929458
 7247.05000,  0.99304377
 7248.05000,  0.99203076
 7249.05000,  0.99502204
 7250.05000,  0.99370753
 7251.05000,  0.99522291
 7252.05000,  0.99884216
 7253.05000,  0.99473660
 7254.05000,  0.99818549
 7255.05000,  1.00263497
 7256.05000,  1.00163133
 7257.05000,  1.00422570
 7258.05000,  1.00644169
 7259.05000,  1.00756373
 7260.05000,  1.00638386
 7261.05000,  1.01025264
 7262.05000,  1.01071349
 7263.05000,  1.02339203
 7264.05000,  1.02691299
 7265.05000,  0.98764790
 7266.05000,  1.01648565
 7267.05000,  1.02000574
 7268.05000,  1.01903192
 7269.05000,  1.01120817
 7270.05000,  1.01751180
 7271.05000,  1.01975026
 7272.05000,  1.01817174
 7273.05000,  1.02015526
 7274.05000,  1.01494561
 7275.05000,  1.01355894
 7276.05000,  1.01606824
 7277.05000,  1.01639562
 7278.05000,  1.01770963
 7279.05000,  1.01834319
 7280.05000,  1.02551791
 7281.05000,  1.01387155
 7282.05000,  1.01463934
 7283.05000,  1.01277147
 7284.05000,  1.01513924
 7285.05000,  1.00966921
 7286.05000,  1.00841740
 7287.05000,  1.00975416
 7288.05000,  1.01016282
 7289.05000,  1.00580639
 7290.05000,  1.00591964
 7291.05000,  1.00133269
 7292.05000,  1.00381887
 7293.05000,  1.00560093
 7294.05000,  1.00287326
 7295.05000,  1.00024164
 7296.05000,  1.00309790
 7297.05000,  0.99894602
 7298.05000,  0.99878025
 7299.05000,  1.00073663
 7300.05000,  0.99706672
 7301.05000,  0.99501890
 7302.05000,  0.99509965
 7303.05000,  0.99279388
 7304.05000,  0.99387142
 7305.05000,  0.98780272
 7306.05000,  0.98580928
 7307.05000,  0.98268825
 7308.05000,  0.98493158
 7309.05000,  0.98167647
 7310.05000,  0.97851868
 7311.05000,  0.98089700
 7312.05000,  0.97971800
