#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_2.001: FeXANES_GT5_concentric_gray1_Fe_2.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_2.001
 7162.05000,  0.94846321
 7163.05000,  0.95477696
 7164.05000,  0.96772991
 7165.05000,  0.97311103
 7166.05000,  0.98074455
 7167.05000,  0.98626160
 7168.05000,  0.99130653
 7169.05000,  0.99786124
 7170.05000,  0.99928482
 7171.05000,  1.00719072
 7172.05000,  1.00883851
 7173.05000,  1.01371381
 7174.05000,  1.01552611
 7175.05000,  1.01995019
 7176.05000,  1.02185837
 7177.05000,  1.02686060
 7178.05000,  1.02722969
 7179.05000,  1.02884171
 7180.05000,  1.03303393
 7181.05000,  1.03443310
 7182.05000,  1.03605538
 7183.05000,  1.03143674
 7184.05000,  1.03527778
 7185.05000,  1.03536111
 7186.05000,  1.02815417
 7187.05000,  1.02991604
 7188.05000,  1.02930302
 7189.05000,  1.02466200
 7190.05000,  1.02456022
 7191.05000,  1.02178114
 7192.05000,  1.01860075
 7193.05000,  1.01530276
 7194.05000,  1.01051043
 7195.05000,  1.00364842
 7196.05000,  0.99712177
 7197.05000,  0.99289314
 7198.05000,  0.98999771
 7199.05000,  0.98612472
 7200.05000,  0.98559959
 7201.05000,  0.98086310
 7202.05000,  0.97519428
 7203.05000,  0.97484770
 7204.05000,  0.97732534
 7205.05000,  0.97704274
 7206.05000,  0.97812185
 7207.05000,  0.98096850
 7208.05000,  0.97943164
 7209.05000,  0.97962726
 7210.05000,  0.97980076
 7211.05000,  0.98064714
 7212.05000,  0.97947427
 7213.05000,  0.97890121
 7214.05000,  0.97992663
 7215.05000,  0.98054732
 7216.05000,  0.98044960
 7217.05000,  0.98379904
 7218.05000,  0.98318021
 7219.05000,  0.98729757
 7220.05000,  0.98879259
 7221.05000,  0.99180222
 7222.05000,  0.99230528
 7223.05000,  0.99535776
 7224.05000,  0.99033529
 7225.05000,  0.99012125
 7226.05000,  0.98877957
 7227.05000,  0.99216668
 7228.05000,  0.99331104
 7229.05000,  0.98878575
 7230.05000,  0.98445119
 7231.05000,  0.98223340
 7232.05000,  0.98421674
 7233.05000,  0.98532816
 7234.05000,  0.98240072
 7235.05000,  0.98349460
 7236.05000,  0.98775438
 7237.05000,  0.98194554
 7238.05000,  0.98166868
 7239.05000,  0.97906344
 7240.05000,  0.98063183
 7241.05000,  0.98291030
 7242.05000,  0.98340371
 7243.05000,  0.98877876
 7244.05000,  0.98887393
 7245.05000,  0.99133099
 7246.05000,  0.99022381
 7247.05000,  0.99418275
 7248.05000,  0.99461294
 7249.05000,  0.99885433
 7250.05000,  1.00083325
 7251.05000,  1.00135608
 7252.05000,  0.99955812
 7253.05000,  1.00536745
 7254.05000,  1.00895931
 7255.05000,  1.01206166
 7256.05000,  1.00968128
 7257.05000,  1.00656934
 7258.05000,  1.01354805
 7259.05000,  1.01841533
 7260.05000,  1.01854845
 7261.05000,  1.02123299
 7262.05000,  1.03267566
 7263.05000,  1.08023663
 7264.05000,  1.03591438
 7265.05000,  1.02237880
 7266.05000,  1.02045041
 7267.05000,  1.01750058
 7268.05000,  1.02400420
 7269.05000,  1.01728384
 7270.05000,  1.01487709
 7271.05000,  1.01878754
 7272.05000,  1.01940476
 7273.05000,  1.02289582
 7274.05000,  1.02138855
 7275.05000,  1.02634297
 7276.05000,  1.02577124
 7277.05000,  1.01899483
 7278.05000,  1.01768324
 7279.05000,  1.01907873
 7280.05000,  1.01571257
 7281.05000,  1.01582422
 7282.05000,  1.01184919
 7283.05000,  1.00669911
 7284.05000,  1.00754459
 7285.05000,  1.00606419
 7286.05000,  1.00139727
 7287.05000,  1.00120386
 7288.05000,  1.00144489
 7289.05000,  1.00096738
 7290.05000,  0.99884994
 7291.05000,  0.99154996
 7292.05000,  0.99243870
 7293.05000,  0.98772681
 7294.05000,  0.98709611
 7295.05000,  0.98565605
 7296.05000,  0.98638831
 7297.05000,  0.98508892
 7298.05000,  0.98371385
 7299.05000,  0.98125337
 7300.05000,  0.98353086
 7301.05000,  0.99164495
 7302.05000,  0.99105174
 7303.05000,  0.99040297
 7304.05000,  0.99324278
 7305.05000,  0.99088155
 7306.05000,  0.98972084
 7307.05000,  0.98929979
 7308.05000,  0.99228029
 7309.05000,  0.99539288
 7310.05000,  0.99486308
 7311.05000,  0.99111463
 7312.05000,  0.99088481
