#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_28.001: FeXANES_GT5_flaky2_Fe_28.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_28.001
 7182.05000,  1.03234240
 7183.05000,  1.03644291
 7184.05000,  1.03357029
 7185.05000,  1.03211753
 7186.05000,  1.03433765
 7187.05000,  1.03664867
 7188.05000,  1.03296946
 7189.05000,  1.03557064
 7190.05000,  1.03243268
 7191.05000,  1.02855396
 7192.05000,  1.02924339
 7193.05000,  1.03103601
 7194.05000,  1.02924590
 7195.05000,  1.02682086
 7196.05000,  1.02728742
 7197.05000,  1.02279501
 7198.05000,  1.02223672
 7199.05000,  1.02053971
 7200.05000,  1.01836658
 7201.05000,  1.01710136
 7202.05000,  1.01354164
 7203.05000,  1.01402952
 7204.05000,  1.01009707
 7205.05000,  1.01107609
 7206.05000,  1.00793199
 7207.05000,  1.00494055
 7208.05000,  1.00498798
 7209.05000,  1.00074281
 7210.05000,  0.99624215
 7211.05000,  0.99355089
 7212.05000,  0.99179265
 7213.05000,  0.98633932
 7214.05000,  0.98230667
 7215.05000,  0.98022844
 7216.05000,  0.98048660
 7217.05000,  0.97885897
 7218.05000,  0.97932427
 7219.05000,  0.97844610
 7220.05000,  0.98546074
 7221.05000,  0.98756578
 7222.05000,  0.98298724
 7223.05000,  0.98351660
 7224.05000,  0.98440074
 7225.05000,  0.98549774
 7226.05000,  0.98652793
 7227.05000,  0.98857499
 7228.05000,  0.99140200
 7229.05000,  0.99171950
 7230.05000,  0.99224413
 7231.05000,  0.99463981
 7232.05000,  0.99199679
 7233.05000,  0.99074824
 7234.05000,  0.99006094
 7235.05000,  0.99213639
 7236.05000,  0.99189066
 7237.05000,  0.99208733
 7238.05000,  0.99352534
 7239.05000,  0.99740609
 7240.05000,  0.99743785
 7241.05000,  0.99764267
 7242.05000,  0.99960913
 7243.05000,  0.99950301
 7244.05000,  1.00058716
 7245.05000,  1.00158961
 7246.05000,  1.00292591
 7247.05000,  1.00401221
 7248.05000,  1.00243602
 7249.05000,  1.00574432
 7250.05000,  1.00607736
 7251.05000,  1.00918801
 7252.05000,  1.00802977
 7253.05000,  1.00441486
 7254.05000,  1.00633302
 7255.05000,  1.01561837
 7256.05000,  1.01000654
 7257.05000,  1.00980444
 7258.05000,  1.01345102
 7259.05000,  1.01430202
 7260.05000,  1.00587955
 7261.05000,  1.01426870
 7262.05000,  1.01679147
 7263.05000,  1.04659872
 7264.05000,  1.02517734
 7265.05000,  1.01246382
 7266.05000,  1.00895060
 7267.05000,  1.01394961
 7268.05000,  1.01748513
 7269.05000,  1.01439251
 7270.05000,  1.01416062
 7271.05000,  1.01527186
 7272.05000,  1.01953221
 7273.05000,  1.01658528
 7274.05000,  1.01046218
 7275.05000,  1.01162886
 7276.05000,  1.01191025
 7277.05000,  1.01262943
 7278.05000,  1.00984985
 7279.05000,  1.01265845
 7280.05000,  1.01245131
 7281.05000,  1.01000562
 7282.05000,  1.00778412
 7283.05000,  1.00855016
 7284.05000,  1.00892480
 7285.05000,  1.00930933
 7286.05000,  1.00456398
 7287.05000,  1.00750801
 7288.05000,  1.00546206
 7289.05000,  0.99702999
 7290.05000,  0.99596238
 7291.05000,  0.99426911
 7292.05000,  0.99277976
 7293.05000,  0.99131718
 7294.05000,  0.98937731
 7295.05000,  0.98884691
 7296.05000,  0.98264512
 7297.05000,  0.98034621
 7298.05000,  0.97793000
 7299.05000,  0.97702235
 7300.05000,  0.97814258
 7301.05000,  0.97741540
 7302.05000,  0.98147852
 7303.05000,  0.98050948
 7304.05000,  0.98502471
 7305.05000,  0.98695495
 7306.05000,  0.98370857
 7307.05000,  0.98423697
 7308.05000,  0.98173633
 7309.05000,  0.98312317
 7310.05000,  0.98393204
 7311.05000,  0.98391162
 7312.05000,  0.98671775
