#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_1.001: FeXANES_GT5_flakysmooth2_Fe_1.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_1.001
 7130.55000,  1.12562901
 7130.85000,  1.12126282
 7131.15000,  1.11891084
 7131.45000,  1.11888919
 7131.75000,  1.11020042
 7132.05000,  1.10542676
 7133.05000,  1.09906759
 7134.05000,  1.07272648
 7135.05000,  1.06433108
 7136.05000,  1.05659836
 7137.05000,  1.05199719
 7138.05000,  1.04351523
 7139.05000,  1.03786046
 7140.05000,  1.02591360
 7141.05000,  1.02264811
 7142.05000,  1.02378228
 7143.05000,  1.02732535
 7144.05000,  1.02696946
 7145.05000,  1.02801140
 7146.05000,  1.02160674
 7147.05000,  1.01610466
 7148.05000,  1.00541679
 7149.05000,  0.99355001
 7150.05000,  0.98681659
 7151.05000,  0.97377159
 7152.05000,  0.96985113
 7153.05000,  0.96317587
 7154.05000,  0.95853264
 7155.05000,  0.95527480
 7156.05000,  0.95032577
 7157.05000,  0.94553473
 7158.05000,  0.94624850
 7159.05000,  0.94665791
 7160.05000,  0.94684514
 7161.05000,  0.94994128
 7162.05000,  0.95186038
 7163.05000,  0.95508230
 7164.05000,  0.95758584
 7165.05000,  0.96333021
 7166.05000,  0.96582011
 7167.05000,  0.97050469
 7168.05000,  0.97406988
 7169.05000,  0.98408308
 7170.05000,  0.98524439
 7171.05000,  0.99144677
 7172.05000,  0.99956649
 7173.05000,  1.00206741
 7174.05000,  1.00542031
 7175.05000,  1.01085417
 7176.05000,  1.01537131
 7177.05000,  1.01683643
 7178.05000,  1.02103034
 7179.05000,  1.02548877
 7180.05000,  1.02781090
 7181.05000,  1.02787121
 7182.05000,  1.03056459
 7183.05000,  1.03022945
 7184.05000,  1.03003680
 7185.05000,  1.03273816
 7186.05000,  1.02975623
 7187.05000,  1.02744394
 7188.05000,  1.02704401
 7189.05000,  1.02664190
 7190.05000,  1.02499667
 7191.05000,  1.01815230
 7192.05000,  1.02202889
 7193.05000,  1.01877299
 7194.05000,  1.01494743
 7195.05000,  1.01521093
 7196.05000,  1.01302369
 7197.05000,  1.00751908
 7198.05000,  1.00480531
 7199.05000,  1.00603263
 7200.05000,  0.99980576
 7201.05000,  0.99647245
 7202.05000,  0.99624689
 7203.05000,  0.99583135
 7204.05000,  0.99135111
 7205.05000,  0.99275226
 7206.05000,  0.99128134
 7207.05000,  0.98767565
 7208.05000,  0.98816616
 7209.05000,  0.98660599
 7210.05000,  0.98966338
 7211.05000,  0.99077213
 7212.05000,  0.98964105
 7213.05000,  0.99089614
 7214.05000,  0.99272727
 7215.05000,  0.99412713
 7216.05000,  0.99410567
 7217.05000,  0.99749648
 7218.05000,  0.99883009
 7219.05000,  0.99914084
 7220.05000,  1.00109670
 7221.05000,  1.00345691
 7222.05000,  1.00601214
 7223.05000,  1.00613390
 7224.05000,  1.00753869
 7225.05000,  1.00948023
 7226.05000,  1.00680744
 7227.05000,  1.01042199
 7228.05000,  1.00954982
 7229.05000,  1.01020134
 7230.05000,  1.00692896
 7231.05000,  1.00775122
 7232.05000,  1.00390986
 7233.05000,  1.00191343
 7234.05000,  1.00267394
 7235.05000,  1.00159691
 7236.05000,  1.00000446
 7237.05000,  1.00018022
 7238.05000,  0.99728502
 7239.05000,  0.99519325
 7240.05000,  0.99309208
 7241.05000,  0.99250595
 7242.05000,  0.98924984
 7243.05000,  0.98971197
 7244.05000,  0.98652052
 7245.05000,  0.98463713
 7246.05000,  0.98632029
 7247.05000,  0.98760655
 7248.05000,  0.98757875
 7249.05000,  0.98627547
 7250.05000,  0.98509042
 7251.05000,  0.98630264
 7252.05000,  0.98846749
 7253.05000,  0.98877648
 7254.05000,  0.99914385
 7255.05000,  1.00326752
 7256.05000,  0.99916112
 7257.05000,  0.99615930
 7258.05000,  1.00107235
 7259.05000,  1.00821673
 7260.05000,  1.00002580
 7261.05000,  1.00722356
 7262.05000,  1.01389807
 7263.05000,  1.05714515
 7264.05000,  1.05880838
 7265.05000,  1.01610749
 7266.05000,  1.00984651
 7267.05000,  1.01051728
 7268.05000,  1.01533847
 7269.05000,  1.00939328
 7270.05000,  1.00970912
 7271.05000,  1.01250191
 7272.05000,  1.01713185
 7273.05000,  1.01706202
 7274.05000,  1.00892192
 7275.05000,  1.00708994
 7276.05000,  1.00830879
 7277.05000,  1.00720843
 7278.05000,  1.00699746
 7279.05000,  1.00965762
 7280.05000,  1.02458186
 7281.05000,  1.00792874
 7282.05000,  1.00569234
 7283.05000,  1.00438930
 7284.05000,  1.00420233
 7285.05000,  1.00391503
 7286.05000,  1.00264935
 7287.05000,  1.00316578
 7288.05000,  0.99975330
 7289.05000,  0.99870254
 7290.05000,  0.99912636
 7291.05000,  0.99523760
 7292.05000,  0.99700633
 7293.05000,  0.99560668
 7294.05000,  0.99590039
 7295.05000,  0.99203797
 7296.05000,  0.99098468
 7297.05000,  0.99283346
 7298.05000,  0.99207632
 7299.05000,  0.99235073
 7300.05000,  0.99340021
 7301.05000,  0.98971255
 7302.05000,  0.98957082
 7303.05000,  0.98996217
 7304.05000,  0.99102642
 7305.05000,  0.98864179
 7306.05000,  0.99014977
 7307.05000,  0.98899362
 7308.05000,  0.98762179
 7309.05000,  0.99036865
 7310.05000,  0.98810482
 7311.05000,  0.98915048
 7312.05000,  0.99073721
