#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_1.001: FeXANES_GT5_flaky2_Fe_1.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_1.001
 7264.05000,  1.03314613
 7265.05000,  0.96659162
 7266.05000,  1.00731545
 7267.05000,  1.00970600
 7268.05000,  1.01108214
 7269.05000,  1.00622934
 7270.05000,  1.00986053
 7271.05000,  1.01152761
 7272.05000,  1.01582186
 7273.05000,  1.01510794
 7274.05000,  1.00850199
 7275.05000,  1.00880836
 7276.05000,  1.00525792
 7277.05000,  1.00317208
 7278.05000,  1.00416670
 7279.05000,  1.00432522
 7280.05000,  1.01211493
 7281.05000,  1.00578802
 7282.05000,  1.00518455
 7283.05000,  1.00412920
 7284.05000,  1.00307981
 7285.05000,  1.00395360
 7286.05000,  1.00649222
 7287.05000,  1.00277601
 7288.05000,  1.00447704
 7289.05000,  1.00198893
 7290.05000,  0.99877883
 7291.05000,  0.99937543
 7292.05000,  0.99865026
 7293.05000,  0.99614547
 7294.05000,  0.99801981
 7295.05000,  0.99647385
 7296.05000,  0.99399293
 7297.05000,  0.99447034
 7298.05000,  0.99465623
 7299.05000,  0.99334000
 7300.05000,  0.99203680
 7301.05000,  0.99502300
 7302.05000,  0.98980555
 7303.05000,  0.98844286
 7304.05000,  0.99011469
 7305.05000,  0.98944187
 7306.05000,  0.98588030
 7307.05000,  0.98637195
 7308.05000,  0.98852482
 7309.05000,  0.98603604
 7310.05000,  0.98639636
 7311.05000,  0.98593836
 7312.05000,  0.98364695
