#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_20.001: FeXANES_GT5_flaky2_Fe_20.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_20.001
 7269.05000,  1.01130099
 7270.05000,  1.01419159
 7271.05000,  1.01601123
 7272.05000,  1.02098251
 7273.05000,  1.01461454
 7274.05000,  1.00866712
 7275.05000,  1.01248009
 7276.05000,  1.01122646
 7277.05000,  1.01183125
 7278.05000,  1.01065115
 7279.05000,  1.01035237
 7280.05000,  1.01479461
 7281.05000,  1.00633437
 7282.05000,  1.00468051
 7283.05000,  1.00532145
 7284.05000,  1.00320229
 7285.05000,  1.00404360
 7286.05000,  1.00250789
 7287.05000,  0.99878147
 7288.05000,  1.00093441
 7289.05000,  0.99683026
 7290.05000,  0.99955687
 7291.05000,  0.99416316
 7292.05000,  0.99525887
 7293.05000,  0.99264241
 7294.05000,  0.99110505
 7295.05000,  0.99020622
 7296.05000,  0.98868115
 7297.05000,  0.98822276
 7298.05000,  0.98625913
 7299.05000,  0.98721523
 7300.05000,  0.98473724
 7301.05000,  0.98342055
 7302.05000,  0.98561377
 7303.05000,  0.98558989
 7304.05000,  0.98386107
 7305.05000,  0.98614849
 7306.05000,  0.98614466
 7307.05000,  0.98349404
 7308.05000,  0.98492831
 7309.05000,  0.98709322
 7310.05000,  0.98776819
 7311.05000,  0.98714231
 7312.05000,  0.98848913
