#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_4.001: FeXANES_GT15_super_dark_Fe_4.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_4.001
 7241.05000,  0.97288375
 7242.05000,  0.97424843
 7243.05000,  0.97430490
 7244.05000,  0.97944968
 7245.05000,  0.97865827
 7246.05000,  0.98087380
 7247.05000,  0.98634997
 7248.05000,  0.98406132
 7249.05000,  0.98387379
 7250.05000,  0.99322081
 7251.05000,  0.99522873
 7252.05000,  0.99867345
 7253.05000,  1.00017366
 7254.05000,  1.00654847
 7255.05000,  1.01565322
 7256.05000,  1.00473611
 7257.05000,  1.01370140
 7258.05000,  1.01797798
 7259.05000,  1.01999460
 7260.05000,  1.02104668
 7261.05000,  1.02177160
 7262.05000,  1.02801703
 7263.05000,  1.05862739
 7264.05000,  1.04128336
 7265.05000,  0.97661322
 7266.05000,  1.02503252
 7267.05000,  1.02590863
 7268.05000,  1.02926602
 7269.05000,  1.01714270
 7270.05000,  1.02112718
 7271.05000,  1.02786610
 7272.05000,  1.02928787
 7273.05000,  1.02394932
 7274.05000,  1.01973199
 7275.05000,  1.01789812
 7276.05000,  1.02024293
 7277.05000,  1.01777683
 7278.05000,  1.01954105
 7279.05000,  1.01863028
 7280.05000,  1.02181211
 7281.05000,  1.01796665
 7282.05000,  1.01665749
 7283.05000,  1.01620198
 7284.05000,  1.01455849
 7285.05000,  1.01470067
 7286.05000,  1.01216216
 7287.05000,  1.01057078
 7288.05000,  1.00861820
 7289.05000,  1.00564515
 7290.05000,  1.00743730
 7291.05000,  1.00153563
 7292.05000,  1.00243415
 7293.05000,  0.99963273
 7294.05000,  0.99809176
 7295.05000,  0.99509354
 7296.05000,  0.99356166
 7297.05000,  0.99532311
 7298.05000,  0.99160130
 7299.05000,  0.98857234
 7300.05000,  0.98799506
 7301.05000,  0.98677127
 7302.05000,  0.98573513
 7303.05000,  0.98618914
 7304.05000,  0.98447622
 7305.05000,  0.98182968
 7306.05000,  0.98319920
 7307.05000,  0.98356792
 7308.05000,  0.98218166
 7309.05000,  0.98262485
 7310.05000,  0.98365480
 7311.05000,  0.98253650
 7312.05000,  0.98503488
