#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_2.001: FeXANES_GT15_super_dark_Fe_2.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_2.001
 7158.05000,  0.92322562
 7159.05000,  0.91868704
 7160.05000,  0.91984608
 7161.05000,  0.92369182
 7162.05000,  0.94012334
 7163.05000,  0.95368617
 7164.05000,  0.96769111
 7165.05000,  0.98067241
 7166.05000,  0.99581990
 7167.05000,  1.00840375
 7168.05000,  1.03101548
 7169.05000,  1.04839709
 7170.05000,  1.04699311
 7171.05000,  1.04317707
 7172.05000,  1.04938775
 7173.05000,  1.04750905
 7174.05000,  1.05125214
 7175.05000,  1.05986659
 7176.05000,  1.05775583
 7177.05000,  1.06101572
 7178.05000,  1.05862816
 7179.05000,  1.05760998
 7180.05000,  1.05502647
 7181.05000,  1.04901103
 7182.05000,  1.04201650
 7183.05000,  1.03613795
 7184.05000,  1.02869516
 7185.05000,  1.02398015
 7186.05000,  1.01849560
 7187.05000,  1.01582690
 7188.05000,  1.00906518
 7189.05000,  1.00438963
 7190.05000,  0.99783954
 7191.05000,  0.98903039
 7192.05000,  0.98874958
 7193.05000,  0.98573104
 7194.05000,  0.98365945
 7195.05000,  0.97701971
 7196.05000,  0.96755295
 7197.05000,  0.95873976
 7198.05000,  0.95476355
 7199.05000,  0.94948271
 7200.05000,  0.94498792
 7201.05000,  0.93699325
 7202.05000,  0.93418685
 7203.05000,  0.93873856
 7204.05000,  0.93797733
 7205.05000,  0.93265090
 7206.05000,  0.92752312
 7207.05000,  0.92331582
 7208.05000,  0.92143497
 7209.05000,  0.91019792
 7210.05000,  0.91789040
 7211.05000,  0.93151895
 7212.05000,  0.93756403
 7213.05000,  0.94011406
 7214.05000,  0.93374216
 7215.05000,  0.92907941
 7216.05000,  0.94050762
 7217.05000,  0.94362899
 7218.05000,  0.94574951
 7219.05000,  0.94869923
 7220.05000,  0.94983885
 7221.05000,  0.95898242
 7222.05000,  0.96390232
 7223.05000,  0.96001344
 7224.05000,  0.96090737
 7225.05000,  0.96299767
 7226.05000,  0.96481120
 7227.05000,  0.95831038
 7228.05000,  0.95544354
 7229.05000,  0.95951089
 7230.05000,  0.95811102
 7231.05000,  0.96106909
 7232.05000,  0.96411090
 7233.05000,  0.96393954
 7234.05000,  0.97205978
 7235.05000,  0.96475274
 7236.05000,  0.95932773
 7237.05000,  0.96160456
 7238.05000,  0.96961227
 7239.05000,  0.97681748
 7240.05000,  0.99328756
 7241.05000,  0.99934025
 7242.05000,  1.00840571
 7243.05000,  1.01366284
 7244.05000,  1.02100021
 7245.05000,  1.02322284
 7246.05000,  1.02346495
 7247.05000,  1.02766208
 7248.05000,  1.02399464
 7249.05000,  1.01931404
 7250.05000,  1.03067516
 7251.05000,  1.04471179
 7252.05000,  1.05181184
 7253.05000,  1.04829956
 7254.05000,  1.05034348
 7255.05000,  1.06646451
 7256.05000,  1.05983852
 7257.05000,  1.05886803
 7258.05000,  1.05767473
 7259.05000,  1.06240831
 7260.05000,  1.05876210
 7261.05000,  1.05528290
 7262.05000,  1.04053337
 7263.05000,  1.07445993
 7264.05000,  1.07508412
 7265.05000,  0.99546196
 7266.05000,  1.05854872
 7267.05000,  1.07712213
 7268.05000,  1.08187307
 7269.05000,  1.08819463
 7270.05000,  1.08642371
 7271.05000,  1.08784756
 7272.05000,  1.09368213
 7273.05000,  1.09268379
 7274.05000,  1.09041716
 7275.05000,  1.09046146
 7276.05000,  1.09684262
 7277.05000,  1.09809920
 7278.05000,  1.09751516
 7279.05000,  1.08773616
 7280.05000,  1.09153007
 7281.05000,  1.07214406
 7282.05000,  1.06339702
 7283.05000,  1.06232505
 7284.05000,  1.04497293
 7285.05000,  1.03662710
 7286.05000,  1.02289366
 7287.05000,  1.01967370
 7288.05000,  1.00808383
 7289.05000,  1.00385135
 7290.05000,  0.99140514
 7291.05000,  0.98583269
 7292.05000,  0.98284572
 7293.05000,  0.97609106
 7294.05000,  0.97295746
 7295.05000,  0.96286556
 7296.05000,  0.95362867
 7297.05000,  0.94923714
 7298.05000,  0.95074998
 7299.05000,  0.94424019
 7300.05000,  0.93801654
 7301.05000,  0.93050237
 7302.05000,  0.92140950
 7303.05000,  0.91984406
 7304.05000,  0.92002368
 7305.05000,  0.92708330
 7306.05000,  0.92759543
 7307.05000,  0.92694584
 7308.05000,  0.92764253
 7309.05000,  0.92586150
 7310.05000,  0.92536155
 7311.05000,  0.92402932
 7312.05000,  0.91543091
