#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_Fe_14.001: FeXANES_GT5_flaky2_Fe_14.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_Fe_14.001
 7152.05000,  0.98052400
 7153.05000,  0.97510060
 7154.05000,  0.97166936
 7155.05000,  0.97061696
 7156.05000,  0.96615474
 7157.05000,  0.96516984
 7158.05000,  0.96362933
 7159.05000,  0.96121732
 7160.05000,  0.96088289
 7161.05000,  0.95962082
 7162.05000,  0.96284258
 7163.05000,  0.96444910
 7164.05000,  0.96658745
 7165.05000,  0.97317082
 7166.05000,  0.97390225
 7167.05000,  0.98311196
 7168.05000,  0.98959492
 7169.05000,  0.99435440
 7170.05000,  1.00697163
 7171.05000,  1.01123996
 7172.05000,  1.01757884
 7173.05000,  1.02164372
 7174.05000,  1.02783877
 7175.05000,  1.02949112
 7176.05000,  1.03182859
 7177.05000,  1.03334551
 7178.05000,  1.03571303
 7179.05000,  1.04248476
 7180.05000,  1.04309485
 7181.05000,  1.04221064
 7182.05000,  1.04640432
 7183.05000,  1.04468219
 7184.05000,  1.04651904
 7185.05000,  1.04457359
 7186.05000,  1.04119937
 7187.05000,  1.04300990
 7188.05000,  1.04409986
 7189.05000,  1.04804704
 7190.05000,  1.04608808
 7191.05000,  1.04115783
 7192.05000,  1.03750250
 7193.05000,  1.03078377
 7194.05000,  1.02999748
 7195.05000,  1.02677236
 7196.05000,  1.02122568
 7197.05000,  1.01591221
 7198.05000,  1.01157512
 7199.05000,  1.00731368
 7200.05000,  1.00188233
 7201.05000,  0.99855789
 7202.05000,  0.99571868
 7203.05000,  0.99409255
 7204.05000,  0.99266043
 7205.05000,  0.99097335
 7206.05000,  0.98682112
 7207.05000,  0.98971479
 7208.05000,  0.98587964
 7209.05000,  0.98702936
 7210.05000,  0.98138214
 7211.05000,  0.97937970
 7212.05000,  0.98576993
 7213.05000,  0.98984292
 7214.05000,  0.99174132
 7215.05000,  0.99599883
 7216.05000,  0.99883629
 7217.05000,  0.99884709
 7218.05000,  1.00198453
 7219.05000,  1.00098844
 7220.05000,  1.00490614
 7221.05000,  1.00787352
 7222.05000,  1.00654187
 7223.05000,  1.00850270
 7224.05000,  1.00522304
 7225.05000,  1.00432265
 7226.05000,  1.00369321
 7227.05000,  1.00378055
 7228.05000,  1.00569943
 7229.05000,  1.01143191
 7230.05000,  1.01230871
 7231.05000,  1.01137485
 7232.05000,  1.00854451
 7233.05000,  1.00790468
 7234.05000,  1.00612088
 7235.05000,  1.00682629
 7236.05000,  1.00309235
 7237.05000,  1.00414935
 7238.05000,  1.00302645
 7239.05000,  0.99906807
 7240.05000,  1.00004107
 7241.05000,  0.99274132
 7242.05000,  0.98825804
 7243.05000,  0.98854463
 7244.05000,  0.98597898
 7245.05000,  0.98533997
 7246.05000,  0.98465341
 7247.05000,  0.99031656
 7248.05000,  0.98732843
 7249.05000,  0.99004269
 7250.05000,  0.99070676
 7251.05000,  0.99416370
 7252.05000,  0.99654529
 7253.05000,  0.99741949
 7254.05000,  1.00315427
 7255.05000,  1.01123629
 7256.05000,  1.00039874
 7257.05000,  0.99708729
 7258.05000,  1.00160216
 7259.05000,  1.00939064
 7260.05000,  1.00420298
 7261.05000,  1.00969317
 7262.05000,  1.01598742
 7263.05000,  1.03324622
 7264.05000,  1.05848990
 7265.05000,  0.98557924
 7266.05000,  1.00581670
 7267.05000,  1.01044259
 7268.05000,  1.01580955
 7269.05000,  1.00644961
 7270.05000,  1.00677280
 7271.05000,  1.01117041
 7272.05000,  1.01298280
 7273.05000,  1.00827256
 7274.05000,  0.99842568
 7275.05000,  0.99713596
 7276.05000,  0.99585752
 7277.05000,  0.99753212
 7278.05000,  0.99889022
 7279.05000,  0.99788629
 7280.05000,  1.00027822
 7281.05000,  1.00028225
 7282.05000,  0.99538283
 7283.05000,  0.99162729
 7284.05000,  0.99553552
 7285.05000,  0.99422320
 7286.05000,  0.99836200
 7287.05000,  0.99493227
 7288.05000,  0.99461343
 7289.05000,  0.99388974
 7290.05000,  0.99264252
 7291.05000,  0.99659457
 7292.05000,  0.99558016
 7293.05000,  0.99442898
 7294.05000,  0.99801419
 7295.05000,  0.99307182
 7296.05000,  0.99431474
 7297.05000,  0.99283922
 7298.05000,  0.99160598
 7299.05000,  0.99326492
 7300.05000,  0.99578714
 7301.05000,  1.00045390
 7302.05000,  1.00316648
 7303.05000,  1.00499602
 7304.05000,  1.00367648
 7305.05000,  1.00523648
 7306.05000,  1.00234594
 7307.05000,  1.00295406
 7308.05000,  0.99681138
 7309.05000,  0.99824858
 7310.05000,  1.00215986
 7311.05000,  1.00277227
 7312.05000,  1.00210227
