#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_17.001: FeXANES_GT15_super_dark_Fe_17.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_17.001
 7166.05000,  0.91151277
 7167.05000,  0.92474181
 7168.05000,  0.94097771
 7169.05000,  0.95553613
 7170.05000,  0.96498951
 7171.05000,  0.98589642
 7172.05000,  1.01042532
 7173.05000,  1.01986733
 7174.05000,  1.02205580
 7175.05000,  1.05481681
 7176.05000,  1.06833864
 7177.05000,  1.07657429
 7178.05000,  1.08518100
 7179.05000,  1.08329010
 7180.05000,  1.08873054
 7181.05000,  1.08854407
 7182.05000,  1.09392348
 7183.05000,  1.09373833
 7184.05000,  1.09505987
 7185.05000,  1.09147676
 7186.05000,  1.08841827
 7187.05000,  1.08545888
 7188.05000,  1.08241019
 7189.05000,  1.07917064
 7190.05000,  1.07530802
 7191.05000,  1.07105580
 7192.05000,  1.06809730
 7193.05000,  1.06455500
 7194.05000,  1.06165677
 7195.05000,  1.05585100
 7196.05000,  1.04894754
 7197.05000,  1.04523606
 7198.05000,  1.04378095
 7199.05000,  1.04282933
 7200.05000,  1.04099414
 7201.05000,  1.03645035
 7202.05000,  1.03330584
 7203.05000,  1.02716728
 7204.05000,  1.01789720
 7205.05000,  1.01437679
 7206.05000,  1.00945609
 7207.05000,  1.00646693
 7208.05000,  1.00326750
 7209.05000,  1.00197879
 7210.05000,  1.00465461
 7211.05000,  0.99579618
 7212.05000,  0.99727008
 7213.05000,  0.99565741
 7214.05000,  0.99798742
 7215.05000,  0.99532741
 7216.05000,  0.99432108
 7217.05000,  0.99910435
 7218.05000,  0.99993346
 7219.05000,  1.00052679
 7220.05000,  1.00000718
 7221.05000,  1.00062200
 7222.05000,  1.00403665
 7223.05000,  1.00096476
 7224.05000,  0.99622942
 7225.05000,  0.99917136
 7226.05000,  0.99686778
 7227.05000,  0.98795134
 7228.05000,  0.98205076
 7229.05000,  0.98032045
 7230.05000,  0.98106522
 7231.05000,  0.97579808
 7232.05000,  0.97025969
 7233.05000,  0.96541535
 7234.05000,  0.96139037
 7235.05000,  0.95841915
 7236.05000,  0.95418581
 7237.05000,  0.95366401
 7238.05000,  0.94942459
 7239.05000,  0.94842022
 7240.05000,  0.95095880
 7241.05000,  0.94957271
 7242.05000,  0.94967247
 7243.05000,  0.95182042
 7244.05000,  0.94965458
 7245.05000,  0.95396579
 7246.05000,  0.95311178
 7247.05000,  0.95392714
 7248.05000,  0.95765279
 7249.05000,  0.96637726
 7250.05000,  0.97451925
 7251.05000,  0.97206565
 7252.05000,  0.97768286
 7253.05000,  0.97923925
 7254.05000,  0.98072132
 7255.05000,  0.99212034
 7256.05000,  0.97828562
 7257.05000,  0.98345010
 7258.05000,  0.98676876
 7259.05000,  0.99667175
 7260.05000,  1.00050161
 7261.05000,  1.00565402
 7262.05000,  1.00616959
 7263.05000,  1.03570410
 7264.05000,  1.02078039
 7265.05000,  1.00320072
 7266.05000,  1.00412020
 7267.05000,  1.00208674
 7268.05000,  1.00847712
 7269.05000,  0.99976177
 7270.05000,  1.00363240
 7271.05000,  1.00067090
 7272.05000,  1.00577781
 7273.05000,  1.00258644
 7274.05000,  0.99896013
 7275.05000,  0.99881516
 7276.05000,  0.99965725
 7277.05000,  0.99893981
 7278.05000,  1.00042102
 7279.05000,  1.00355565
 7280.05000,  1.01341827
 7281.05000,  1.01908376
 7282.05000,  1.01496360
 7283.05000,  1.02581313
 7284.05000,  1.02246907
 7285.05000,  1.02276469
 7286.05000,  1.02242852
 7287.05000,  1.01875507
 7288.05000,  1.01812108
 7289.05000,  1.02217241
 7290.05000,  1.02508726
 7291.05000,  1.02602376
 7292.05000,  1.02946927
 7293.05000,  1.02964120
 7294.05000,  1.02504527
 7295.05000,  1.01818766
 7296.05000,  1.01625216
 7297.05000,  1.01372579
 7298.05000,  1.01341861
 7299.05000,  1.00830338
 7300.05000,  1.00766351
 7301.05000,  1.00793433
 7302.05000,  1.00362167
 7303.05000,  1.00103259
 7304.05000,  1.00177097
 7305.05000,  0.99845482
 7306.05000,  1.00228042
 7307.05000,  1.00322994
 7308.05000,  0.99990990
 7309.05000,  1.00147706
 7310.05000,  1.00058006
 7311.05000,  1.00812876
 7312.05000,  1.00929812
