#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_7.001: FeXANES_GT5_concentric_gray1_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_7.001
 7136.05000,  1.07514064
 7137.05000,  1.06019764
 7138.05000,  1.05576087
 7139.05000,  1.02757883
 7140.05000,  1.02482179
 7141.05000,  1.02525587
 7142.05000,  1.02285915
 7143.05000,  1.02790361
 7144.05000,  1.01809920
 7145.05000,  1.00320598
 7146.05000,  0.98453124
 7147.05000,  0.96967131
 7148.05000,  0.95234825
 7149.05000,  0.93136996
 7150.05000,  0.92658916
 7151.05000,  0.90722415
 7152.05000,  0.89258630
 7153.05000,  0.88392970
 7154.05000,  0.88311380
 7155.05000,  0.88301698
 7156.05000,  0.88564161
 7157.05000,  0.88980700
 7158.05000,  0.89709201
 7159.05000,  0.89527160
 7160.05000,  0.91578136
 7161.05000,  0.92563021
 7162.05000,  0.93696560
 7163.05000,  0.94529425
 7164.05000,  0.95444673
 7165.05000,  0.96518435
 7166.05000,  0.97549394
 7167.05000,  0.98225571
 7168.05000,  0.99178225
 7169.05000,  0.99582714
 7170.05000,  1.00132266
 7171.05000,  1.01322898
 7172.05000,  1.01834094
 7173.05000,  1.02385023
 7174.05000,  1.03133339
 7175.05000,  1.03300506
 7176.05000,  1.03735528
 7177.05000,  1.04037098
 7178.05000,  1.04377590
 7179.05000,  1.04440800
 7180.05000,  1.04994240
 7181.05000,  1.05471356
 7182.05000,  1.05570101
 7183.05000,  1.05412022
 7184.05000,  1.05170644
 7185.05000,  1.05204286
 7186.05000,  1.05032347
 7187.05000,  1.04722368
 7188.05000,  1.04399355
 7189.05000,  1.03858932
 7190.05000,  1.03620542
 7191.05000,  1.02970707
 7192.05000,  1.02113025
 7193.05000,  1.01944067
 7194.05000,  1.01946200
 7195.05000,  1.00868925
 7196.05000,  1.00960970
 7197.05000,  1.00009084
 7198.05000,  0.99700557
 7199.05000,  0.99857938
 7200.05000,  0.98908916
 7201.05000,  0.98638095
 7202.05000,  0.98133661
 7203.05000,  0.98124460
 7204.05000,  0.97401377
 7205.05000,  0.97647482
 7206.05000,  0.97815954
 7207.05000,  0.98039089
 7208.05000,  0.97705821
 7209.05000,  0.97674598
 7210.05000,  0.97874937
 7211.05000,  0.98042162
 7212.05000,  0.97952624
 7213.05000,  0.98194828
 7214.05000,  0.98390118
 7215.05000,  0.98617711
 7216.05000,  0.99078151
 7217.05000,  0.99120566
 7218.05000,  0.99359056
 7219.05000,  0.99606470
 7220.05000,  0.99849774
 7221.05000,  1.00304585
 7222.05000,  1.00252323
 7223.05000,  1.00342569
 7224.05000,  1.00235413
 7225.05000,  1.00108318
 7226.05000,  1.00018368
 7227.05000,  1.00186872
 7228.05000,  0.99928304
 7229.05000,  1.00000277
 7230.05000,  1.00176107
 7231.05000,  1.00070356
 7232.05000,  0.99896953
 7233.05000,  0.99807496
 7234.05000,  0.99501468
 7235.05000,  0.99609412
 7236.05000,  0.99817202
 7237.05000,  0.99588653
 7238.05000,  0.99392678
 7239.05000,  0.99765950
 7240.05000,  1.00094395
 7241.05000,  0.99775291
 7242.05000,  1.00081079
 7243.05000,  1.00100959
 7244.05000,  1.00175300
 7245.05000,  1.00227178
 7246.05000,  1.00783101
 7247.05000,  1.00834725
 7248.05000,  1.01068281
 7249.05000,  1.01135335
 7250.05000,  1.01834842
 7251.05000,  1.01833461
 7252.05000,  1.02382433
 7253.05000,  1.01957091
 7254.05000,  1.01519154
 7255.05000,  1.02103465
 7256.05000,  1.01068742
 7257.05000,  1.01602675
 7258.05000,  1.02039242
 7259.05000,  1.02254114
 7260.05000,  1.01639346
 7261.05000,  1.01823525
 7262.05000,  1.02695549
 7263.05000,  1.03083898
 7264.05000,  1.02826416
 7265.05000,  1.01999090
 7266.05000,  1.01701635
 7267.05000,  1.01835663
 7268.05000,  1.01519152
 7269.05000,  1.01574820
 7270.05000,  1.01741961
 7271.05000,  1.02184746
 7272.05000,  1.02001722
 7273.05000,  1.01280959
 7274.05000,  1.00213244
 7275.05000,  1.01126704
 7276.05000,  1.00642937
 7277.05000,  1.00385984
 7278.05000,  1.00045798
 7279.05000,  1.00263616
 7280.05000,  1.00758450
 7281.05000,  1.00011121
 7282.05000,  0.99734508
 7283.05000,  0.99752286
 7284.05000,  0.99821436
 7285.05000,  0.99320387
 7286.05000,  0.99190619
 7287.05000,  0.99276315
 7288.05000,  0.99269531
 7289.05000,  0.98998863
 7290.05000,  0.99078032
 7291.05000,  0.98662358
 7292.05000,  0.98935054
 7293.05000,  0.98786414
 7294.05000,  0.98650415
 7295.05000,  0.98425457
 7296.05000,  0.98586409
 7297.05000,  0.98700062
 7298.05000,  0.98618433
 7299.05000,  0.98735597
 7300.05000,  0.98619487
 7301.05000,  0.98708651
 7302.05000,  0.98690367
 7303.05000,  0.98652066
 7304.05000,  0.98898911
 7305.05000,  0.99100172
 7306.05000,  0.99571696
 7307.05000,  0.99086097
 7308.05000,  0.99024137
 7309.05000,  0.99050381
 7310.05000,  0.99264410
 7311.05000,  0.99013622
 7312.05000,  0.99354431
