#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_7.001: FeXANES_GT15_super_dark_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_7.001
 7200.05000,  1.02031796
 7201.05000,  1.01581995
 7202.05000,  1.01073287
 7203.05000,  1.00679564
 7204.05000,  1.00143323
 7205.05000,  1.00057513
 7206.05000,  0.99856419
 7207.05000,  0.99506302
 7208.05000,  0.99436820
 7209.05000,  0.99232585
 7210.05000,  0.99298789
 7211.05000,  0.98345958
 7212.05000,  0.98607708
 7213.05000,  0.98826900
 7214.05000,  0.99124670
 7215.05000,  0.99199440
 7216.05000,  0.99519448
 7217.05000,  0.99550835
 7218.05000,  0.99736273
 7219.05000,  0.99543128
 7220.05000,  0.99792572
 7221.05000,  1.00391244
 7222.05000,  0.99603293
 7223.05000,  1.00153823
 7224.05000,  0.99960600
 7225.05000,  1.00049046
 7226.05000,  0.99942135
 7227.05000,  0.99502316
 7228.05000,  0.99386622
 7229.05000,  0.99479042
 7230.05000,  0.99329125
 7231.05000,  0.99317734
 7232.05000,  0.99108953
 7233.05000,  0.99164030
 7234.05000,  0.98820147
 7235.05000,  0.98700822
 7236.05000,  0.98518420
 7237.05000,  0.98400035
 7238.05000,  0.98448923
 7239.05000,  0.98432375
 7240.05000,  0.98510155
 7241.05000,  0.98385880
 7242.05000,  0.98758543
 7243.05000,  0.98595458
 7244.05000,  0.98554712
 7245.05000,  0.98734743
 7246.05000,  0.99015283
 7247.05000,  0.99690525
 7248.05000,  0.99657271
 7249.05000,  0.99021588
 7250.05000,  0.99853815
 7251.05000,  1.00202994
 7252.05000,  1.00334321
 7253.05000,  1.00708057
 7254.05000,  1.01221008
 7255.05000,  1.00935931
 7256.05000,  1.00858136
 7257.05000,  1.01294560
 7258.05000,  1.01835388
 7259.05000,  1.02378678
 7260.05000,  1.00933151
 7261.05000,  1.02311108
 7262.05000,  1.01895690
 7263.05000,  1.04603957
 7264.05000,  1.03064098
 7265.05000,  1.01868737
 7266.05000,  1.01931233
 7267.05000,  1.01932764
 7268.05000,  1.01801633
 7269.05000,  1.01810965
 7270.05000,  1.01752253
 7271.05000,  1.02252366
 7272.05000,  1.02524951
 7273.05000,  1.02234116
 7274.05000,  1.01455153
 7275.05000,  1.01714434
 7276.05000,  1.01599489
 7277.05000,  1.01488948
 7278.05000,  1.01569914
 7279.05000,  1.01623219
 7280.05000,  1.01393872
 7281.05000,  0.99655316
 7282.05000,  1.01312774
 7283.05000,  1.01271408
 7284.05000,  1.01064289
 7285.05000,  1.00504338
 7286.05000,  1.00352370
 7287.05000,  1.00407966
 7288.05000,  1.00159492
 7289.05000,  0.99945628
 7290.05000,  0.99791913
 7291.05000,  0.99820215
 7292.05000,  0.99818102
 7293.05000,  0.99478749
 7294.05000,  0.99288368
 7295.05000,  0.99048169
 7296.05000,  0.99229847
 7297.05000,  0.98712898
 7298.05000,  0.99106760
 7299.05000,  0.98775134
 7300.05000,  0.98107587
 7301.05000,  0.98090311
 7302.05000,  0.98329751
 7303.05000,  0.98162156
 7304.05000,  0.98287813
 7305.05000,  0.98369826
 7306.05000,  0.98404585
 7307.05000,  0.98293953
 7308.05000,  0.98428028
 7309.05000,  0.98312850
 7310.05000,  0.98649184
 7311.05000,  0.98657114
 7312.05000,  0.98452133
