#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_7.001: FeXANES_GT5_flakysmooth2_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_7.001
 7296.05000,  0.98870977
 7297.05000,  0.99039863
 7298.05000,  0.98906776
 7299.05000,  0.98596439
 7300.05000,  0.98658519
 7301.05000,  0.98774096
 7302.05000,  0.98785557
 7303.05000,  0.98606893
 7304.05000,  0.98710329
 7305.05000,  0.98863896
 7306.05000,  0.98625889
 7307.05000,  0.98511921
 7308.05000,  0.98842242
 7309.05000,  0.98805948
 7310.05000,  0.98861581
 7311.05000,  0.99147300
 7312.05000,  0.99144923
