#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_10.001: FeXANES_GT15_super_dark_Fe_10.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_10.001
 7179.05000,  1.07732214
 7180.05000,  1.07093456
 7181.05000,  1.06478836
 7182.05000,  1.05985029
 7183.05000,  1.05871022
 7184.05000,  1.05407916
 7185.05000,  1.04615441
 7186.05000,  1.04129415
 7187.05000,  1.03459920
 7188.05000,  1.03585801
 7189.05000,  1.03104443
 7190.05000,  1.03102336
 7191.05000,  1.02200476
 7192.05000,  1.02036530
 7193.05000,  1.01615219
 7194.05000,  1.01251822
 7195.05000,  1.01266605
 7196.05000,  1.02472718
 7197.05000,  1.02268727
 7198.05000,  1.01577237
 7199.05000,  1.00759372
 7200.05000,  1.00146523
 7201.05000,  0.99829856
 7202.05000,  0.99401582
 7203.05000,  0.98717057
 7204.05000,  0.98446595
 7205.05000,  0.98398046
 7206.05000,  0.98030841
 7207.05000,  0.97814357
 7208.05000,  0.98066144
 7209.05000,  0.97964399
 7210.05000,  0.99755997
 7211.05000,  1.00758372
 7212.05000,  0.99906286
 7213.05000,  1.00179522
 7214.05000,  1.00451321
 7215.05000,  1.00068051
 7216.05000,  1.00119226
 7217.05000,  1.00185469
 7218.05000,  0.99658519
 7219.05000,  0.99211996
 7220.05000,  0.98300808
 7221.05000,  0.97317909
 7222.05000,  0.96825615
 7223.05000,  0.97249085
 7224.05000,  0.97829130
 7225.05000,  0.97692943
 7226.05000,  0.96910542
 7227.05000,  0.97051659
 7228.05000,  0.96965655
 7229.05000,  0.95888970
 7230.05000,  0.95996292
 7231.05000,  0.95965264
 7232.05000,  0.95225067
 7233.05000,  0.95145329
 7234.05000,  0.95824070
 7235.05000,  0.96395121
 7236.05000,  0.96375968
 7237.05000,  0.96554030
 7238.05000,  0.96876466
 7239.05000,  0.97389359
 7240.05000,  0.97118641
 7241.05000,  0.96810154
 7242.05000,  0.97110701
 7243.05000,  0.96605000
 7244.05000,  0.96189859
 7245.05000,  0.96456327
 7246.05000,  0.97788204
 7247.05000,  0.98831393
 7248.05000,  0.98554298
 7249.05000,  0.98195800
 7250.05000,  0.99280586
 7251.05000,  0.99489512
 7252.05000,  0.99258465
 7253.05000,  0.99123553
 7254.05000,  0.99675906
 7255.05000,  1.00432730
 7256.05000,  0.99340193
 7257.05000,  0.99825987
 7258.05000,  1.00634119
 7259.05000,  1.02059024
 7260.05000,  1.02389518
 7261.05000,  1.02891963
 7262.05000,  1.02524804
 7263.05000,  1.07251136
 7264.05000,  1.04630025
 7265.05000,  0.99818042
 7266.05000,  1.02667847
 7267.05000,  1.02289616
 7268.05000,  1.02153207
 7269.05000,  1.01163052
 7270.05000,  1.02612809
 7271.05000,  1.02940930
 7272.05000,  1.03162359
 7273.05000,  1.02708140
 7274.05000,  1.02199233
 7275.05000,  1.01778496
 7276.05000,  1.01939206
 7277.05000,  1.02785468
 7278.05000,  1.04305267
 7279.05000,  1.04611784
 7280.05000,  1.04873627
 7281.05000,  1.04347602
 7282.05000,  1.04178754
 7283.05000,  1.03747737
 7284.05000,  1.03130097
 7285.05000,  1.03212846
 7286.05000,  1.03241022
 7287.05000,  1.03783894
 7288.05000,  1.03152188
 7289.05000,  1.02261684
 7290.05000,  1.01663625
 7291.05000,  1.01301869
 7292.05000,  1.00743451
 7293.05000,  1.01630951
 7294.05000,  1.01768135
 7295.05000,  1.00859875
 7296.05000,  1.00858697
 7297.05000,  1.01089763
 7298.05000,  1.00147388
 7299.05000,  0.99211826
 7300.05000,  0.98790325
 7301.05000,  0.97871140
 7302.05000,  0.97655867
 7303.05000,  0.97591783
 7304.05000,  0.97387610
 7305.05000,  0.97110344
 7306.05000,  0.96832014
 7307.05000,  0.96078428
 7308.05000,  0.95699647
 7309.05000,  0.95733105
 7310.05000,  0.95454181
 7311.05000,  0.95243746
 7312.05000,  0.94864240
