#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_14.001: FeXANES_GT5_flakysmooth2_Fe_14.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_14.001
 7119.75000,  0.61285338
 7120.05000,  0.63956060
 7120.35000,  0.65855889
 7120.65000,  0.67602596
 7120.95000,  0.71473559
 7121.25000,  0.73731932
 7121.55000,  0.77293771
 7121.85000,  0.79698934
 7122.15000,  0.83890394
 7122.45000,  0.84931960
 7122.75000,  0.90718616
 7123.05000,  0.92566974
 7123.35000,  0.97365372
 7123.65000,  0.99183244
 7123.95000,  1.01613643
 7124.25000,  1.04114026
 7124.55000,  1.05303942
 7124.85000,  1.06853978
 7125.15000,  1.09626759
 7125.45000,  1.10384243
 7125.75000,  1.11280229
 7126.05000,  1.12712135
 7126.35000,  1.14212509
 7126.65000,  1.14624600
 7126.95000,  1.15015332
 7127.25000,  1.16143097
 7127.55000,  1.17101911
 7127.85000,  1.17551753
 7128.15000,  1.17601242
 7128.45000,  1.17995456
 7128.75000,  1.18310288
 7129.05000,  1.18366514
 7129.35000,  1.18487942
 7129.65000,  1.18549413
 7129.95000,  1.18524016
 7130.25000,  1.18050704
 7130.55000,  1.17978715
 7130.85000,  1.17613068
 7131.15000,  1.17675528
 7131.45000,  1.16868908
 7131.75000,  1.16776376
 7132.05000,  1.16828089
 7133.05000,  1.15484141
 7134.05000,  1.14215207
 7135.05000,  1.13404468
 7136.05000,  1.12727888
 7137.05000,  1.11687873
 7138.05000,  1.10919344
 7139.05000,  1.10195386
 7140.05000,  1.08842352
 7141.05000,  1.07740356
 7142.05000,  1.06145391
 7143.05000,  1.05416714
 7144.05000,  1.04668482
 7145.05000,  1.02793270
 7146.05000,  1.01368347
 7147.05000,  0.99826496
 7148.05000,  0.98679222
 7149.05000,  0.96676764
 7150.05000,  0.95483204
 7151.05000,  0.94404394
 7152.05000,  0.93643588
 7153.05000,  0.92858701
 7154.05000,  0.91791802
 7155.05000,  0.91866653
 7156.05000,  0.91087169
 7157.05000,  0.91426329
 7158.05000,  0.90797633
 7159.05000,  0.90915940
 7160.05000,  0.91010330
 7161.05000,  0.91569106
 7162.05000,  0.91988549
 7163.05000,  0.92228254
 7164.05000,  0.92862065
 7165.05000,  0.93063004
 7166.05000,  0.93689201
 7167.05000,  0.93889367
 7168.05000,  0.94600761
 7169.05000,  0.95506824
 7170.05000,  0.96119650
 7171.05000,  0.96334468
 7172.05000,  0.97982774
 7173.05000,  0.98252391
 7174.05000,  0.98976067
 7175.05000,  0.99564512
 7176.05000,  0.99826399
 7177.05000,  1.00045378
 7178.05000,  1.00231533
 7179.05000,  1.01002853
 7180.05000,  1.01190151
 7181.05000,  1.01453470
 7182.05000,  1.02095260
 7183.05000,  1.02024838
 7184.05000,  1.02286839
 7185.05000,  1.02300739
 7186.05000,  1.02516414
 7187.05000,  1.02373293
 7188.05000,  1.02772091
 7189.05000,  1.02695517
 7190.05000,  1.02559266
 7191.05000,  1.02403096
 7192.05000,  1.02318555
 7193.05000,  1.02405034
 7194.05000,  1.02333136
 7195.05000,  1.02213993
 7196.05000,  1.02057530
 7197.05000,  1.02129691
 7198.05000,  1.01911264
 7199.05000,  1.01732193
 7200.05000,  1.01489138
 7201.05000,  1.01183033
 7202.05000,  1.01371645
 7203.05000,  1.00966004
 7204.05000,  1.01026852
 7205.05000,  1.00716264
 7206.05000,  1.00451536
 7207.05000,  1.00506782
 7208.05000,  1.00545412
 7209.05000,  1.00385976
 7210.05000,  1.00274535
 7211.05000,  1.00126354
 7212.05000,  0.99812448
 7213.05000,  1.00101241
 7214.05000,  0.99760211
 7215.05000,  0.99658635
 7216.05000,  0.99568889
 7217.05000,  0.99710642
 7218.05000,  0.99374620
 7219.05000,  0.99297944
 7220.05000,  0.99307789
 7221.05000,  0.99387046
 7222.05000,  0.99144533
 7223.05000,  0.99241326
 7224.05000,  0.98936752
 7225.05000,  0.98811909
 7226.05000,  0.98713344
 7227.05000,  0.98811202
 7228.05000,  0.98840288
 7229.05000,  0.99103118
 7230.05000,  0.98815732
 7231.05000,  0.98766150
 7232.05000,  0.98340791
 7233.05000,  0.98280091
 7234.05000,  0.98504581
 7235.05000,  0.98407865
 7236.05000,  0.98304762
 7237.05000,  0.98198976
 7238.05000,  0.98500016
 7239.05000,  0.98600143
 7240.05000,  0.98576663
 7241.05000,  0.98879364
 7242.05000,  0.98905758
 7243.05000,  0.98824054
 7244.05000,  0.99030691
 7245.05000,  0.99125016
 7246.05000,  0.98977063
 7247.05000,  0.99488693
 7248.05000,  0.99344077
 7249.05000,  0.99254845
 7250.05000,  0.99363963
 7251.05000,  0.99334384
 7252.05000,  0.99491233
 7253.05000,  0.99525139
 7254.05000,  1.00353804
 7255.05000,  1.00140623
 7256.05000,  0.98651137
 7257.05000,  0.99873445
 7258.05000,  0.99805048
 7259.05000,  1.00166956
 7260.05000,  0.99783038
 7261.05000,  1.00076947
 7262.05000,  1.00383047
 7263.05000,  1.03138551
 7264.05000,  1.01015162
 7265.05000,  1.00117459
 7266.05000,  0.99987277
 7267.05000,  1.00453086
 7268.05000,  1.00619917
 7269.05000,  1.00444118
 7270.05000,  1.00571311
 7271.05000,  1.00411363
 7272.05000,  1.01002011
 7273.05000,  1.01098594
 7274.05000,  1.00745699
 7275.05000,  1.00635143
 7276.05000,  1.00433076
 7277.05000,  1.00396662
 7278.05000,  1.00673431
 7279.05000,  1.00486632
 7280.05000,  1.00615963
 7281.05000,  0.99973337
 7282.05000,  1.00484863
 7283.05000,  1.00585792
 7284.05000,  1.00543582
 7285.05000,  1.00426686
 7286.05000,  1.00770904
 7287.05000,  1.00755041
 7288.05000,  1.00878134
 7289.05000,  1.00324891
 7290.05000,  1.00375355
 7291.05000,  1.00654298
 7292.05000,  1.00609350
 7293.05000,  1.00488616
 7294.05000,  1.00305856
 7295.05000,  1.00158544
 7296.05000,  1.00015725
 7297.05000,  1.00307399
 7298.05000,  0.99870433
 7299.05000,  0.99854578
 7300.05000,  0.99964744
 7301.05000,  0.99983029
 7302.05000,  0.99866572
 7303.05000,  1.00025231
 7304.05000,  0.99995383
 7305.05000,  0.99845517
 7306.05000,  0.99864247
 7307.05000,  0.99832470
 7308.05000,  0.99788849
 7309.05000,  0.99790193
 7310.05000,  0.99990630
 7311.05000,  0.99746922
 7312.05000,  0.99750447
