#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_2.001: FeXANES_GT5_flaky2_FeXRD_2.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_2.001
 7292.05000,  1.00481045
 7293.05000,  1.00338492
 7294.05000,  1.00092950
 7295.05000,  1.00834073
 7296.05000,  1.01081628
 7297.05000,  1.01185502
 7298.05000,  1.01569888
 7299.05000,  1.01592478
 7300.05000,  1.01275705
 7301.05000,  1.01462459
 7302.05000,  1.01026903
 7303.05000,  1.01117861
 7304.05000,  1.00869210
 7305.05000,  1.00768277
 7306.05000,  1.00074974
 7307.05000,  1.00214589
 7308.05000,  1.00206987
 7309.05000,  0.99759518
 7310.05000,  0.99966416
 7311.05000,  1.00210182
 7312.05000,  1.00152232
