#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_7.001: FeXANES_GT5_flaky2_FeXRD_7.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_7.001
 7160.05000,  0.90596794
 7161.05000,  0.91846876
 7162.05000,  0.92634593
 7163.05000,  0.94908966
 7164.05000,  0.96015498
 7165.05000,  0.96804659
 7166.05000,  0.98071957
 7167.05000,  0.99043337
 7168.05000,  0.99635213
 7169.05000,  1.00470701
 7170.05000,  1.00934958
 7171.05000,  1.01811714
 7172.05000,  1.02296481
 7173.05000,  1.03226434
 7174.05000,  1.04040070
 7175.05000,  1.04747554
 7176.05000,  1.05551988
 7177.05000,  1.06054638
 7178.05000,  1.05993651
 7179.05000,  1.06567322
 7180.05000,  1.06447210
 7181.05000,  1.06775236
 7182.05000,  1.07183393
 7183.05000,  1.06665695
 7184.05000,  1.06531206
 7185.05000,  1.06304570
 7186.05000,  1.06299027
 7187.05000,  1.05949334
 7188.05000,  1.05699601
 7189.05000,  1.05386461
 7190.05000,  1.04729214
 7191.05000,  1.04403475
 7192.05000,  1.03573858
 7193.05000,  1.03328851
 7194.05000,  1.02952636
 7195.05000,  1.02851096
 7196.05000,  1.02331520
 7197.05000,  1.02038194
 7198.05000,  1.01521615
 7199.05000,  1.01294598
 7200.05000,  1.01071882
 7201.05000,  1.00648147
 7202.05000,  1.00660187
 7203.05000,  0.99821012
 7204.05000,  0.99496445
 7205.05000,  0.99518362
 7206.05000,  0.98881005
 7207.05000,  0.98971744
 7208.05000,  0.98995023
 7209.05000,  0.98641553
 7210.05000,  0.98845581
 7211.05000,  0.98886563
 7212.05000,  0.98884897
 7213.05000,  0.98937996
 7214.05000,  0.99033520
 7215.05000,  0.99237663
 7216.05000,  0.99621079
 7217.05000,  0.99210619
 7218.05000,  0.99576676
 7219.05000,  0.99831555
 7220.05000,  0.99686024
 7221.05000,  0.99848684
 7222.05000,  0.99538568
 7223.05000,  0.99394110
 7224.05000,  0.99518985
 7225.05000,  0.99488966
 7226.05000,  0.99157793
 7227.05000,  0.99074870
 7228.05000,  0.98953327
 7229.05000,  0.99192674
 7230.05000,  0.98787486
 7231.05000,  0.98925557
 7232.05000,  0.98863998
 7233.05000,  0.98757927
 7234.05000,  0.98762871
 7235.05000,  0.98496997
 7236.05000,  0.98568150
 7237.05000,  0.98820064
 7238.05000,  0.98906721
 7239.05000,  0.98886577
 7240.05000,  0.99396957
 7241.05000,  0.99250602
 7242.05000,  0.99539568
 7243.05000,  0.99361352
 7244.05000,  1.00126981
 7245.05000,  0.99917012
 7246.05000,  1.00372268
 7247.05000,  1.01014237
 7248.05000,  1.01026588
 7249.05000,  1.00562107
 7250.05000,  1.01104083
 7251.05000,  1.01188277
 7252.05000,  1.01304536
 7253.05000,  1.01219430
 7254.05000,  1.01835841
 7255.05000,  1.01798015
 7256.05000,  1.01254118
 7257.05000,  1.01169669
 7258.05000,  1.01542292
 7259.05000,  1.01990874
 7260.05000,  1.01307650
 7261.05000,  1.01509424
 7262.05000,  1.01786956
 7263.05000,  1.04296786
 7264.05000,  1.02414560
 7265.05000,  0.98720536
 7266.05000,  1.01038869
 7267.05000,  1.00902270
 7268.05000,  1.00803390
 7269.05000,  1.00000486
 7270.05000,  1.00817978
 7271.05000,  1.00805157
 7272.05000,  1.01195432
 7273.05000,  1.01278185
 7274.05000,  1.00692359
 7275.05000,  1.00506435
 7276.05000,  1.00728164
 7277.05000,  1.00902946
 7278.05000,  1.00854302
 7279.05000,  1.00722232
 7280.05000,  1.01196027
 7281.05000,  1.00837599
 7282.05000,  1.00691490
 7283.05000,  1.00728388
 7284.05000,  1.00686999
 7285.05000,  1.00489802
 7286.05000,  1.00339356
 7287.05000,  1.00044259
 7288.05000,  1.00195534
 7289.05000,  0.99876534
 7290.05000,  0.99783520
 7291.05000,  0.99664736
 7292.05000,  0.99785841
 7293.05000,  0.99376354
 7294.05000,  0.99565651
 7295.05000,  0.99528513
 7296.05000,  0.99422949
 7297.05000,  0.99216955
 7298.05000,  0.99375352
 7299.05000,  0.99343419
 7300.05000,  0.98951252
 7301.05000,  0.98957587
 7302.05000,  0.98847586
 7303.05000,  0.98980164
 7304.05000,  0.98899464
 7305.05000,  0.98690327
 7306.05000,  0.98335850
 7307.05000,  0.98570040
 7308.05000,  0.98961481
 7309.05000,  0.98648162
 7310.05000,  0.98821532
 7311.05000,  0.99340574
 7312.05000,  0.99122807
