#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_13.001: FeXANES_GT5_flaky2_FeXRD_13.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_13.001
 7210.05000,  0.98981541
 7211.05000,  0.98793321
 7212.05000,  0.98593562
 7213.05000,  0.98528009
 7214.05000,  0.98556724
 7215.05000,  0.98483503
 7216.05000,  0.98373125
 7217.05000,  0.98431612
 7218.05000,  0.98360445
 7219.05000,  0.98745816
 7220.05000,  0.98757007
 7221.05000,  0.98907491
 7222.05000,  0.99113848
 7223.05000,  0.99383522
 7224.05000,  0.99004592
 7225.05000,  0.99116458
 7226.05000,  0.99379698
 7227.05000,  0.99386715
 7228.05000,  0.99177021
 7229.05000,  0.99001412
 7230.05000,  0.98931319
 7231.05000,  0.98742879
 7232.05000,  0.98426440
 7233.05000,  0.98362827
 7234.05000,  0.98518126
 7235.05000,  0.98278527
 7236.05000,  0.98090646
 7237.05000,  0.98173886
 7238.05000,  0.98086127
 7239.05000,  0.98239349
 7240.05000,  0.98256197
 7241.05000,  0.98520420
 7242.05000,  0.98455624
 7243.05000,  0.98336200
 7244.05000,  0.98630165
 7245.05000,  0.98756366
 7246.05000,  0.98886801
 7247.05000,  0.99629470
 7248.05000,  0.99443088
 7249.05000,  0.99442307
 7250.05000,  1.00043514
 7251.05000,  1.00287861
 7252.05000,  1.00431136
 7253.05000,  1.00386762
 7254.05000,  1.00839476
 7255.05000,  1.01589618
 7256.05000,  1.01091532
 7257.05000,  1.01112939
 7258.05000,  1.01604492
 7259.05000,  1.01920461
 7260.05000,  1.01583159
 7261.05000,  1.01998114
 7262.05000,  1.02261461
 7263.05000,  1.07202737
 7264.05000,  1.03611954
 7265.05000,  0.97004010
 7266.05000,  1.02218730
 7267.05000,  1.02155268
 7268.05000,  1.02512658
 7269.05000,  1.01882224
 7270.05000,  1.01620671
 7271.05000,  1.02041459
 7272.05000,  1.01887393
 7273.05000,  1.01574911
 7274.05000,  1.00835186
 7275.05000,  1.01097842
 7276.05000,  1.01293626
 7277.05000,  1.00977798
 7278.05000,  1.01082852
 7279.05000,  1.00984999
 7280.05000,  1.01504118
 7281.05000,  1.01092505
 7282.05000,  1.00765064
 7283.05000,  1.00853269
 7284.05000,  1.00640463
 7285.05000,  1.00381151
 7286.05000,  1.00347249
 7287.05000,  1.00405885
 7288.05000,  1.00399580
 7289.05000,  1.00234802
 7290.05000,  0.99893963
 7291.05000,  0.99784169
 7292.05000,  0.99830701
 7293.05000,  0.99866420
 7294.05000,  0.99630160
 7295.05000,  0.99446681
 7296.05000,  0.99304066
 7297.05000,  0.99200840
 7298.05000,  0.98994370
 7299.05000,  0.99129801
 7300.05000,  0.99041310
 7301.05000,  0.99130391
 7302.05000,  0.99219415
 7303.05000,  0.98738859
 7304.05000,  0.98743382
 7305.05000,  0.98557723
 7306.05000,  0.98599487
 7307.05000,  0.98798154
 7308.05000,  0.98678461
 7309.05000,  0.98531313
 7310.05000,  0.98972367
 7311.05000,  0.99080332
 7312.05000,  0.99005570
