#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_11.001: FeXANES_GT5_flaky2_FeXRD_11.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_11.001
 7130.85000,  1.41349359
 7131.15000,  1.40445885
 7131.45000,  1.39445455
 7131.75000,  1.38651534
 7132.05000,  1.37349666
 7133.05000,  1.32459766
 7134.05000,  1.32534876
 7135.05000,  1.20365339
 7136.05000,  1.17523004
 7137.05000,  1.13992609
 7138.05000,  1.12574394
 7139.05000,  1.11739456
 7140.05000,  1.10796168
 7141.05000,  1.10412627
 7142.05000,  1.09382939
 7143.05000,  1.08196477
 7144.05000,  1.07723686
 7145.05000,  1.05953879
 7146.05000,  1.03611245
 7147.05000,  1.01573358
 7148.05000,  0.98540504
 7149.05000,  0.96309369
 7150.05000,  0.92311207
 7151.05000,  0.90374002
 7152.05000,  0.89303742
 7153.05000,  0.88389150
 7154.05000,  0.87893227
 7155.05000,  0.87501575
 7156.05000,  0.87551030
 7157.05000,  0.87909997
 7158.05000,  0.88031257
 7159.05000,  0.88744559
 7160.05000,  0.89416678
 7161.05000,  0.89800777
 7162.05000,  0.91159809
 7163.05000,  0.92798079
 7164.05000,  0.94213813
 7165.05000,  0.94241819
 7166.05000,  0.96853332
 7167.05000,  0.98039679
 7168.05000,  0.98895826
 7169.05000,  1.00522466
 7170.05000,  1.00994502
 7171.05000,  1.01610576
 7172.05000,  1.03006870
 7173.05000,  1.04300998
 7174.05000,  1.05123275
 7175.05000,  1.06060435
 7176.05000,  1.06243342
 7177.05000,  1.07360525
 7178.05000,  1.07490136
 7179.05000,  1.07815764
 7180.05000,  1.07825150
 7181.05000,  1.07851465
 7182.05000,  1.07900983
 7183.05000,  1.07668345
 7184.05000,  1.07353376
 7185.05000,  1.07178163
 7186.05000,  1.07112579
 7187.05000,  1.06819843
 7188.05000,  1.06379416
 7189.05000,  1.05901994
 7190.05000,  1.05833550
 7191.05000,  1.05438101
 7192.05000,  1.04768459
 7193.05000,  1.04528554
 7194.05000,  1.04482145
 7195.05000,  1.03599383
 7196.05000,  1.03654742
 7197.05000,  1.03280684
 7198.05000,  1.03006766
 7199.05000,  1.02605065
 7200.05000,  1.02244768
 7201.05000,  1.01950438
 7202.05000,  1.01375786
 7203.05000,  1.00959175
 7204.05000,  1.00566573
 7205.05000,  1.00174846
 7206.05000,  1.00046691
 7207.05000,  0.99821818
 7208.05000,  0.99985786
 7209.05000,  0.99691559
 7210.05000,  0.99618015
 7211.05000,  0.99429387
 7212.05000,  0.99161871
 7213.05000,  0.98967635
 7214.05000,  0.98825536
 7215.05000,  0.98673723
 7216.05000,  0.98612969
 7217.05000,  0.98552268
 7218.05000,  0.98912114
 7219.05000,  0.98636954
 7220.05000,  0.98795814
 7221.05000,  0.99072514
 7222.05000,  0.99249204
 7223.05000,  0.99122870
 7224.05000,  0.98793097
 7225.05000,  0.98881425
 7226.05000,  0.98852582
 7227.05000,  0.98600268
 7228.05000,  0.98720695
 7229.05000,  0.98586520
 7230.05000,  0.98677420
 7231.05000,  0.99024765
 7232.05000,  0.98497938
 7233.05000,  0.98191153
 7234.05000,  0.98749088
 7235.05000,  0.98287511
 7236.05000,  0.98431246
 7237.05000,  0.98706731
 7238.05000,  0.98570020
 7239.05000,  0.98835061
 7240.05000,  0.98768941
 7241.05000,  0.98981188
 7242.05000,  0.99488262
 7243.05000,  0.99703069
 7244.05000,  1.00166037
 7245.05000,  0.99949534
 7246.05000,  1.00434704
 7247.05000,  1.00669615
 7248.05000,  1.00697349
 7249.05000,  1.00754400
 7250.05000,  1.01020921
 7251.05000,  1.01509532
 7252.05000,  1.01421775
 7253.05000,  1.01205882
 7254.05000,  1.01280236
 7255.05000,  1.01815704
 7256.05000,  1.01449941
 7257.05000,  1.01621321
 7258.05000,  1.01999806
 7259.05000,  1.02037391
 7260.05000,  1.02300555
 7261.05000,  1.02394511
 7262.05000,  1.02902299
 7263.05000,  1.02542211
 7264.05000,  1.02938188
 7265.05000,  0.99431041
 7266.05000,  1.02882532
 7267.05000,  1.02588506
 7268.05000,  1.02951521
 7269.05000,  1.02051245
 7270.05000,  1.02010694
 7271.05000,  1.01546262
 7272.05000,  1.02044795
 7273.05000,  1.02096283
 7274.05000,  1.00657530
 7275.05000,  1.00771119
 7276.05000,  1.01092983
 7277.05000,  1.01172936
 7278.05000,  1.00960935
 7279.05000,  1.00779424
 7280.05000,  1.01668397
 7281.05000,  1.01014017
 7282.05000,  1.00904036
 7283.05000,  1.00810831
 7284.05000,  1.00742379
 7285.05000,  1.00333835
 7286.05000,  1.00374419
 7287.05000,  1.00168015
 7288.05000,  0.99932706
 7289.05000,  1.00052157
 7290.05000,  0.99750242
 7291.05000,  0.99791681
 7292.05000,  0.99538279
 7293.05000,  0.99383191
 7294.05000,  0.99373819
 7295.05000,  0.99122675
 7296.05000,  0.98853153
 7297.05000,  0.98681736
 7298.05000,  0.98543936
 7299.05000,  0.98291597
 7300.05000,  0.98701103
 7301.05000,  0.98135478
 7302.05000,  0.98339509
 7303.05000,  0.98099282
 7304.05000,  0.98489127
 7305.05000,  0.98614186
 7306.05000,  0.98649560
 7307.05000,  0.98238985
 7308.05000,  0.98501217
 7309.05000,  0.97985408
 7310.05000,  0.98206769
 7311.05000,  0.98763264
 7312.05000,  0.98551815
