#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_3.001: FeXANES_GT15_super_dark_Fe_3.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_3.001
 7217.05000,  0.97406095
 7218.05000,  0.97395483
 7219.05000,  0.97538452
 7220.05000,  0.97703202
 7221.05000,  0.97906737
 7222.05000,  0.98066173
 7223.05000,  0.98121737
 7224.05000,  0.98237464
 7225.05000,  0.98363566
 7226.05000,  0.98408365
 7227.05000,  0.98389400
 7228.05000,  0.98144460
 7229.05000,  0.98102197
 7230.05000,  0.97989596
 7231.05000,  0.97901911
 7232.05000,  0.97494470
 7233.05000,  0.97554790
 7234.05000,  0.97411724
 7235.05000,  0.97366119
 7236.05000,  0.97218015
 7237.05000,  0.97193824
 7238.05000,  0.97035634
 7239.05000,  0.97058529
 7240.05000,  0.97210327
 7241.05000,  0.97104296
 7242.05000,  0.97283434
 7243.05000,  0.97284168
 7244.05000,  0.97386268
 7245.05000,  0.97667809
 7246.05000,  0.97998772
 7247.05000,  0.98557755
 7248.05000,  0.98460871
 7249.05000,  0.98610231
 7250.05000,  0.98984936
 7251.05000,  0.99299075
 7252.05000,  0.99568746
 7253.05000,  0.99757858
 7254.05000,  1.00841467
 7255.05000,  1.01204374
 7256.05000,  1.00913004
 7257.05000,  1.00962884
 7258.05000,  1.01263479
 7259.05000,  1.01666442
 7260.05000,  1.01225203
 7261.05000,  1.01867388
 7262.05000,  1.02326304
 7263.05000,  1.03732795
 7264.05000,  1.03655323
 7265.05000,  0.99978774
 7266.05000,  1.02054087
 7267.05000,  1.02223904
 7268.05000,  1.02442263
 7269.05000,  1.01527016
 7270.05000,  1.02224412
 7271.05000,  1.02150016
 7272.05000,  1.02664178
 7273.05000,  1.02553164
 7274.05000,  1.01810979
 7275.05000,  1.02124943
 7276.05000,  1.02113034
 7277.05000,  1.01764475
 7278.05000,  1.01863198
 7279.05000,  1.02062682
 7280.05000,  1.01951444
 7281.05000,  1.01320888
 7282.05000,  1.01510120
 7283.05000,  1.01569487
 7284.05000,  1.01499821
 7285.05000,  1.01401348
 7286.05000,  1.01230300
 7287.05000,  1.00855063
 7288.05000,  1.00679891
 7289.05000,  1.00577974
 7290.05000,  1.00671717
 7291.05000,  1.00360576
 7292.05000,  1.00335082
 7293.05000,  1.00357238
 7294.05000,  1.00153809
 7295.05000,  0.99767738
 7296.05000,  0.99939485
 7297.05000,  0.99675987
 7298.05000,  0.99441870
 7299.05000,  0.99363709
 7300.05000,  0.99467924
 7301.05000,  0.99512792
 7302.05000,  0.99126734
 7303.05000,  0.98991654
 7304.05000,  0.99041205
 7305.05000,  0.99142459
 7306.05000,  0.99031982
 7307.05000,  0.99068963
 7308.05000,  0.99139473
 7309.05000,  0.99216663
 7310.05000,  0.99064710
 7311.05000,  0.99274282
 7312.05000,  0.99306951
