#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_18.001: FeXANES_GT15_super_dark_Fe_18.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_18.001
 7130.25000,  1.22854687
 7130.55000,  1.20768311
 7130.85000,  1.17694189
 7131.15000,  1.15200779
 7131.45000,  1.12419269
 7131.75000,  1.10006289
 7132.05000,  1.08338873
 7133.05000,  1.03142406
 7134.05000,  1.00371627
 7135.05000,  0.98848061
 7136.05000,  0.96537145
 7137.05000,  0.95974101
 7138.05000,  0.96058271
 7139.05000,  0.96150973
 7140.05000,  0.95326912
 7141.05000,  0.94880761
 7142.05000,  0.93405108
 7143.05000,  0.92833307
 7144.05000,  0.91903703
 7145.05000,  0.90646252
 7146.05000,  0.90162173
 7147.05000,  0.88608214
 7148.05000,  0.87828122
 7149.05000,  0.87339716
 7150.05000,  0.87197764
 7151.05000,  0.88197648
 7152.05000,  0.89347980
 7153.05000,  0.89513680
 7154.05000,  0.91304973
 7155.05000,  0.91906920
 7156.05000,  0.92801963
 7157.05000,  0.93542224
 7158.05000,  0.94335603
 7159.05000,  0.94951658
 7160.05000,  0.96027359
 7161.05000,  0.96483168
 7162.05000,  0.97557655
 7163.05000,  0.98733780
 7164.05000,  0.99814806
 7165.05000,  1.00183657
 7166.05000,  1.01242286
 7167.05000,  1.01795281
 7168.05000,  1.02570307
 7169.05000,  1.02763299
 7170.05000,  1.03140768
 7171.05000,  1.03196741
 7172.05000,  1.03172106
 7173.05000,  1.03132324
 7174.05000,  1.02836650
 7175.05000,  1.02648972
 7176.05000,  1.02762311
 7177.05000,  1.02580463
 7178.05000,  1.02714890
 7179.05000,  1.02785477
 7180.05000,  1.02357967
 7181.05000,  1.02350336
 7182.05000,  1.02228763
 7183.05000,  1.01295081
 7184.05000,  1.00732607
 7185.05000,  1.00245191
 7186.05000,  0.99647294
 7187.05000,  0.99299513
 7188.05000,  0.98964957
 7189.05000,  0.98495246
 7190.05000,  0.98718677
 7191.05000,  0.98519068
 7192.05000,  0.98295891
 7193.05000,  0.98219476
 7194.05000,  0.98289791
 7195.05000,  0.98378260
 7196.05000,  0.98602162
 7197.05000,  0.98227075
 7198.05000,  0.98081333
 7199.05000,  0.98174886
 7200.05000,  0.98247078
 7201.05000,  0.98962116
 7202.05000,  0.99430414
 7203.05000,  0.99974979
 7204.05000,  1.00308923
 7205.05000,  1.00374801
 7206.05000,  1.00487487
 7207.05000,  1.00573564
 7208.05000,  1.00775467
 7209.05000,  1.00839080
 7210.05000,  1.01047729
 7211.05000,  1.01161481
 7212.05000,  1.00947301
 7213.05000,  1.01041060
 7214.05000,  1.01062417
 7215.05000,  1.01123848
 7216.05000,  1.01296092
 7217.05000,  1.01153180
 7218.05000,  1.01223096
 7219.05000,  1.01272540
 7220.05000,  1.01563674
 7221.05000,  1.01063603
 7222.05000,  1.00824526
 7223.05000,  1.00770805
 7224.05000,  1.00410798
 7225.05000,  1.00266677
 7226.05000,  1.00124627
 7227.05000,  1.00125945
 7228.05000,  0.99533969
 7229.05000,  0.99547205
 7230.05000,  0.99055581
 7231.05000,  0.98875850
 7232.05000,  0.98672131
 7233.05000,  0.98878691
 7234.05000,  0.98862752
 7235.05000,  0.99026282
 7236.05000,  0.98843110
 7237.05000,  0.99121458
 7238.05000,  0.99079882
 7239.05000,  0.98906126
 7240.05000,  0.98787565
 7241.05000,  0.99228979
 7242.05000,  0.99131204
 7243.05000,  0.99577246
 7244.05000,  0.99355907
 7245.05000,  0.99510784
 7246.05000,  0.99893873
 7247.05000,  1.00339837
 7248.05000,  0.99810075
 7249.05000,  0.99416861
 7250.05000,  0.99895458
 7251.05000,  0.99952265
 7252.05000,  1.00129890
 7253.05000,  0.99640109
 7254.05000,  1.00267761
 7255.05000,  1.00876347
 7256.05000,  0.99178502
 7257.05000,  1.00704129
 7258.05000,  1.00586956
 7259.05000,  1.00412748
 7260.05000,  1.00042511
 7261.05000,  1.00784460
 7262.05000,  1.01193062
 7263.05000,  1.02344721
 7264.05000,  1.04144279
 7265.05000,  1.00578578
 7266.05000,  1.00432742
 7267.05000,  1.00425775
 7268.05000,  1.00309715
 7269.05000,  1.00215619
 7270.05000,  1.00585602
 7271.05000,  1.00828581
 7272.05000,  1.01234000
 7273.05000,  1.01438216
 7274.05000,  1.01205738
 7275.05000,  1.00528418
 7276.05000,  1.00428425
 7277.05000,  1.00322483
 7278.05000,  1.00786535
 7279.05000,  1.00591791
 7280.05000,  1.01516976
 7281.05000,  1.00658479
 7282.05000,  1.00199659
 7283.05000,  0.99928389
 7284.05000,  0.99534473
 7285.05000,  0.99598517
 7286.05000,  0.99409018
 7287.05000,  0.99230374
 7288.05000,  0.98572652
 7289.05000,  0.98072968
 7290.05000,  0.98630635
 7291.05000,  0.98886930
 7292.05000,  0.99311789
 7293.05000,  0.99228678
 7294.05000,  0.99321139
 7295.05000,  0.99152408
 7296.05000,  0.99337675
 7297.05000,  0.99566130
 7298.05000,  0.99663826
 7299.05000,  0.99553761
 7300.05000,  0.99517262
 7301.05000,  0.99760394
 7302.05000,  0.99910060
 7303.05000,  0.99816569
 7304.05000,  0.99814462
 7305.05000,  0.99706181
 7306.05000,  0.99878297
 7307.05000,  0.99978836
 7308.05000,  0.99930564
 7309.05000,  0.99974509
 7310.05000,  0.99893038
 7311.05000,  1.00016673
 7312.05000,  1.00287113
