#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_24.001: FeXANES_GT15_super_dark_Fe_24.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_24.001
 7202.05000,  1.00426639
 7203.05000,  1.00744015
 7204.05000,  1.00635127
 7205.05000,  1.00332616
 7206.05000,  1.00053174
 7207.05000,  0.99991032
 7208.05000,  0.99766878
 7209.05000,  0.99746061
 7210.05000,  0.99111279
 7211.05000,  0.99327443
 7212.05000,  0.98887305
 7213.05000,  0.98788330
 7214.05000,  0.98666477
 7215.05000,  0.98594741
 7216.05000,  0.98778195
 7217.05000,  0.98856201
 7218.05000,  0.98890774
 7219.05000,  0.99098128
 7220.05000,  0.99326785
 7221.05000,  0.99541296
 7222.05000,  0.99602285
 7223.05000,  0.99506937
 7224.05000,  0.99694234
 7225.05000,  0.99515487
 7226.05000,  0.99216001
 7227.05000,  0.99398976
 7228.05000,  0.99283743
 7229.05000,  0.99136723
 7230.05000,  0.99217004
 7231.05000,  0.99116295
 7232.05000,  0.98725339
 7233.05000,  0.98832280
 7234.05000,  0.98657327
 7235.05000,  0.98815016
 7236.05000,  0.98817054
 7237.05000,  0.98904634
 7238.05000,  0.98936789
 7239.05000,  0.98818133
 7240.05000,  0.99008323
 7241.05000,  0.98988517
 7242.05000,  0.98758414
 7243.05000,  0.99048920
 7244.05000,  0.99242101
 7245.05000,  0.98779044
 7246.05000,  0.99201506
 7247.05000,  0.99486963
 7248.05000,  0.99132360
 7249.05000,  0.99478257
 7250.05000,  0.99798302
 7251.05000,  0.99552206
 7252.05000,  1.00251545
 7253.05000,  1.00380586
 7254.05000,  1.00577727
 7255.05000,  1.01478161
 7256.05000,  1.00642260
 7257.05000,  1.01472654
 7258.05000,  1.01652898
 7259.05000,  1.01832611
 7260.05000,  1.01357782
 7261.05000,  1.01879719
 7262.05000,  1.01987372
 7263.05000,  1.08945714
 7264.05000,  1.02894243
 7265.05000,  1.02177091
 7266.05000,  1.02112631
 7267.05000,  1.02217435
 7268.05000,  1.02176204
 7269.05000,  1.01526406
 7270.05000,  1.02170686
 7271.05000,  1.02426999
 7272.05000,  1.02768926
 7273.05000,  1.02550763
 7274.05000,  1.01972080
 7275.05000,  1.02145475
 7276.05000,  1.02000895
 7277.05000,  1.01427369
 7278.05000,  1.01586400
 7279.05000,  1.01207042
 7280.05000,  1.01867119
 7281.05000,  1.00862719
 7282.05000,  1.00802250
 7283.05000,  1.00361034
 7284.05000,  1.00588626
 7285.05000,  1.00469960
 7286.05000,  1.00152917
 7287.05000,  1.00148937
 7288.05000,  0.99932634
 7289.05000,  0.99969446
 7290.05000,  0.99579835
 7291.05000,  0.99320043
 7292.05000,  0.99198944
 7293.05000,  0.98905156
 7294.05000,  0.98669072
 7295.05000,  0.98659270
 7296.05000,  0.98513057
 7297.05000,  0.98186155
 7298.05000,  0.97943603
 7299.05000,  0.97996312
 7300.05000,  0.97867833
 7301.05000,  0.97640571
 7302.05000,  0.97483354
 7303.05000,  0.97356027
 7304.05000,  0.97647002
 7305.05000,  0.97585123
 7306.05000,  0.97153649
 7307.05000,  0.97171429
 7308.05000,  0.97089754
 7309.05000,  0.97225417
 7310.05000,  0.97017732
 7311.05000,  0.97139128
 7312.05000,  0.97176466
