#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky2_FeXRD_14.001: FeXANES_GT5_flaky2_FeXRD_14.001
#------------------------------------------
# energy, FeXANES_GT5_flaky2_FeXRD_14.001
 7126.95000,  1.13173309
 7127.25000,  1.14832626
 7127.55000,  1.19923330
 7127.85000,  1.22014577
 7128.15000,  1.24475724
 7128.45000,  1.26250923
 7128.75000,  1.27500082
 7129.05000,  1.28596158
 7129.35000,  1.29047822
 7129.65000,  1.29561570
 7129.95000,  1.30031191
 7130.25000,  1.29941090
 7130.55000,  1.30850826
 7130.85000,  1.31301868
 7131.15000,  1.31330654
 7131.45000,  1.31438702
 7131.75000,  1.31376345
 7132.05000,  1.31232657
 7133.05000,  1.30035801
 7134.05000,  1.25217506
 7135.05000,  1.22893264
 7136.05000,  1.15937860
 7137.05000,  1.14061494
 7138.05000,  1.12751901
 7139.05000,  1.10705818
 7140.05000,  1.09845096
 7141.05000,  1.08860031
 7142.05000,  1.07735448
 7143.05000,  1.07232899
 7144.05000,  1.07122877
 7145.05000,  1.06823636
 7146.05000,  1.05754104
 7147.05000,  1.03715418
 7148.05000,  1.01130611
 7149.05000,  0.99030538
 7150.05000,  0.95842865
 7151.05000,  0.92531144
 7152.05000,  0.92237971
 7153.05000,  0.89696965
 7154.05000,  0.88917211
 7155.05000,  0.88304138
 7156.05000,  0.87636106
 7157.05000,  0.87250199
 7158.05000,  0.87158006
 7159.05000,  0.86673985
 7160.05000,  0.86809063
 7161.05000,  0.87353778
 7162.05000,  0.87366415
 7163.05000,  0.88833910
 7164.05000,  0.89342272
 7165.05000,  0.90668012
 7166.05000,  0.92365274
 7167.05000,  0.93595977
 7168.05000,  0.94760806
 7169.05000,  0.96319629
 7170.05000,  0.97546952
 7171.05000,  0.98502913
 7172.05000,  1.00039772
 7173.05000,  1.00740302
 7174.05000,  1.02069039
 7175.05000,  1.03190340
 7176.05000,  1.04257919
 7177.05000,  1.04651239
 7178.05000,  1.05090423
 7179.05000,  1.05483040
 7180.05000,  1.05408035
 7181.05000,  1.05927930
 7182.05000,  1.06074839
 7183.05000,  1.06325398
 7184.05000,  1.06288012
 7185.05000,  1.05904891
 7186.05000,  1.05939965
 7187.05000,  1.05375233
 7188.05000,  1.05074365
 7189.05000,  1.04844325
 7190.05000,  1.04596680
 7191.05000,  1.04578618
 7192.05000,  1.04445157
 7193.05000,  1.03753542
 7194.05000,  1.03301121
 7195.05000,  1.03314110
 7196.05000,  1.03032375
 7197.05000,  1.02430583
 7198.05000,  1.01853883
 7199.05000,  1.01784537
 7200.05000,  1.01303726
 7201.05000,  1.01210582
 7202.05000,  1.00898288
 7203.05000,  1.00703076
 7204.05000,  1.00169649
 7205.05000,  0.99917903
 7206.05000,  0.99572480
 7207.05000,  0.99656999
 7208.05000,  0.99624366
 7209.05000,  0.99285483
 7210.05000,  0.99053985
 7211.05000,  0.98791872
 7212.05000,  0.98671002
 7213.05000,  0.98540774
 7214.05000,  0.98256237
 7215.05000,  0.98575491
 7216.05000,  0.98346731
 7217.05000,  0.98733482
 7218.05000,  0.98683495
 7219.05000,  0.98843329
 7220.05000,  0.98723991
 7221.05000,  0.98949986
 7222.05000,  0.99156601
 7223.05000,  0.99107535
 7224.05000,  0.99255699
 7225.05000,  0.99276621
 7226.05000,  0.99392016
 7227.05000,  0.99318760
 7228.05000,  0.99246335
 7229.05000,  0.99027263
 7230.05000,  0.99110321
 7231.05000,  0.98856071
 7232.05000,  0.98644841
 7233.05000,  0.98631063
 7234.05000,  0.98214119
 7235.05000,  0.98596814
 7236.05000,  0.98438303
 7237.05000,  0.98628561
 7238.05000,  0.98438960
 7239.05000,  0.98041112
 7240.05000,  0.98106210
 7241.05000,  0.98251448
 7242.05000,  0.98228566
 7243.05000,  0.98524081
 7244.05000,  0.98326458
 7245.05000,  0.98590820
 7246.05000,  0.98865224
 7247.05000,  0.99959911
 7248.05000,  0.99323620
 7249.05000,  0.99673739
 7250.05000,  0.99623147
 7251.05000,  1.00065073
 7252.05000,  1.00320588
 7253.05000,  1.00348897
 7254.05000,  1.01140784
 7255.05000,  1.01339244
 7256.05000,  1.00440440
 7257.05000,  1.00929851
 7258.05000,  1.01454917
 7259.05000,  1.01320080
 7260.05000,  1.01543360
 7261.05000,  1.01709158
 7262.05000,  1.02034847
 7263.05000,  1.04804721
 7264.05000,  1.03637691
 7265.05000,  0.97093133
 7266.05000,  1.01810430
 7267.05000,  1.02014542
 7268.05000,  1.01852935
 7269.05000,  1.01247227
 7270.05000,  1.01432747
 7271.05000,  1.01431022
 7272.05000,  1.02016565
 7273.05000,  1.01782019
 7274.05000,  1.01616813
 7275.05000,  1.01307452
 7276.05000,  1.01114163
 7277.05000,  1.01439453
 7278.05000,  1.01398541
 7279.05000,  1.01080011
 7280.05000,  1.02015230
 7281.05000,  1.01389582
 7282.05000,  1.01085256
 7283.05000,  1.01037468
 7284.05000,  1.00735562
 7285.05000,  1.00835707
 7286.05000,  1.00779055
 7287.05000,  1.00490240
 7288.05000,  1.00460952
 7289.05000,  1.00381617
 7290.05000,  1.00191208
 7291.05000,  1.00108095
 7292.05000,  0.99799135
 7293.05000,  0.99979655
 7294.05000,  0.99621574
 7295.05000,  0.99402601
 7296.05000,  0.99506542
 7297.05000,  0.99594546
 7298.05000,  0.99210994
 7299.05000,  0.99169623
 7300.05000,  0.99072341
 7301.05000,  0.99107678
 7302.05000,  0.98898324
 7303.05000,  0.98962355
 7304.05000,  0.98976003
 7305.05000,  0.98467827
 7306.05000,  0.98785958
 7307.05000,  0.98727477
 7308.05000,  0.98484216
 7309.05000,  0.98911983
 7310.05000,  0.98531803
 7311.05000,  0.98468937
 7312.05000,  0.98640469
