#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_3.001: FeXANES_GT5_concentric_gray1_Fe_3.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_3.001
 7155.05000,  0.91340285
 7156.05000,  0.90965584
 7157.05000,  0.90985688
 7158.05000,  0.90960881
 7159.05000,  0.91587033
 7160.05000,  0.91816152
 7161.05000,  0.92703770
 7162.05000,  0.93295587
 7163.05000,  0.93609669
 7164.05000,  0.94293321
 7165.05000,  0.95044469
 7166.05000,  0.95771232
 7167.05000,  0.96322413
 7168.05000,  0.97102991
 7169.05000,  0.98017889
 7170.05000,  0.98299429
 7171.05000,  0.99130079
 7172.05000,  0.99577711
 7173.05000,  0.99952059
 7174.05000,  1.00612680
 7175.05000,  1.01076564
 7176.05000,  1.01294564
 7177.05000,  1.01672545
 7178.05000,  1.02186333
 7179.05000,  1.02645212
 7180.05000,  1.03119846
 7181.05000,  1.03373235
 7182.05000,  1.03161529
 7183.05000,  1.03348324
 7184.05000,  1.03271680
 7185.05000,  1.03222372
 7186.05000,  1.03263645
 7187.05000,  1.02850737
 7188.05000,  1.02737936
 7189.05000,  1.02623422
 7190.05000,  1.02420762
 7191.05000,  1.01904108
 7192.05000,  1.01544420
 7193.05000,  1.01655500
 7194.05000,  1.01248736
 7195.05000,  1.00844312
 7196.05000,  1.00066257
 7197.05000,  1.00189115
 7198.05000,  0.99826218
 7199.05000,  0.99328566
 7200.05000,  0.98713168
 7201.05000,  0.98638140
 7202.05000,  0.98069950
 7203.05000,  0.97668669
 7204.05000,  0.97457308
 7205.05000,  0.97464045
 7206.05000,  0.97355738
 7207.05000,  0.97478566
 7208.05000,  0.97443566
 7209.05000,  0.97658889
 7210.05000,  0.97593324
 7211.05000,  0.97784959
 7212.05000,  0.98056029
 7213.05000,  0.98288614
 7214.05000,  0.98083635
 7215.05000,  0.98221707
 7216.05000,  0.98648581
 7217.05000,  0.98900260
 7218.05000,  0.99004077
 7219.05000,  0.98980213
 7220.05000,  0.99151596
 7221.05000,  0.99274259
 7222.05000,  0.99354560
 7223.05000,  0.99849360
 7224.05000,  1.00203074
 7225.05000,  1.00022034
 7226.05000,  1.00004384
 7227.05000,  0.99693587
 7228.05000,  0.99885813
 7229.05000,  0.99615632
 7230.05000,  0.99749157
 7231.05000,  0.99561859
 7232.05000,  0.98726495
 7233.05000,  0.98744524
 7234.05000,  0.98675565
 7235.05000,  0.98876471
 7236.05000,  0.98872419
 7237.05000,  0.98400919
 7238.05000,  0.98546406
 7239.05000,  0.97983913
 7240.05000,  0.97748421
 7241.05000,  0.97634865
 7242.05000,  0.97896786
 7243.05000,  0.97587789
 7244.05000,  0.98107006
 7245.05000,  0.98599205
 7246.05000,  0.98558667
 7247.05000,  0.98964388
 7248.05000,  0.98827236
 7249.05000,  0.98760620
 7250.05000,  0.99238846
 7251.05000,  0.99300060
 7252.05000,  0.99706792
 7253.05000,  0.99454227
 7254.05000,  1.00272537
 7255.05000,  1.00724786
 7256.05000,  1.00058390
 7257.05000,  1.00334288
 7258.05000,  1.00908245
 7259.05000,  1.01027816
 7260.05000,  1.00468233
 7261.05000,  1.01182185
 7262.05000,  1.01738372
 7263.05000,  1.05419643
 7264.05000,  1.03547254
 7265.05000,  1.02084550
 7266.05000,  1.01475676
 7267.05000,  1.01568386
 7268.05000,  1.02425167
 7269.05000,  1.01582445
 7270.05000,  1.01757583
 7271.05000,  1.01348352
 7272.05000,  1.01965539
 7273.05000,  1.02038601
 7274.05000,  1.01230375
 7275.05000,  1.00957028
 7276.05000,  1.01263615
 7277.05000,  1.01391584
 7278.05000,  1.01200861
 7279.05000,  1.01004824
 7280.05000,  1.01914025
 7281.05000,  1.00516823
 7282.05000,  1.00663846
 7283.05000,  1.00754500
 7284.05000,  1.00643763
 7285.05000,  1.00367728
 7286.05000,  1.00244333
 7287.05000,  1.00373120
 7288.05000,  1.00313012
 7289.05000,  1.00136703
 7290.05000,  1.00082379
 7291.05000,  1.00076574
 7292.05000,  1.00276928
 7293.05000,  0.99844721
 7294.05000,  0.99994021
 7295.05000,  0.99703785
 7296.05000,  0.99500614
 7297.05000,  0.99432127
 7298.05000,  0.99330370
 7299.05000,  0.99390621
 7300.05000,  0.99610670
 7301.05000,  0.99476699
 7302.05000,  0.99600356
 7303.05000,  0.99502994
 7304.05000,  0.99291264
 7305.05000,  0.99142889
 7306.05000,  0.99383211
 7307.05000,  0.99594307
 7308.05000,  0.99330074
 7309.05000,  0.99544135
 7310.05000,  0.99446451
 7311.05000,  0.99573375
 7312.05000,  0.99435206
