#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_21.001: FeXANES_GT15_super_dark_Fe_21.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_21.001
 7177.05000,  1.04891813
 7178.05000,  1.04863597
 7179.05000,  1.05119720
 7180.05000,  1.04914789
 7181.05000,  1.04892578
 7182.05000,  1.05234612
 7183.05000,  1.04968953
 7184.05000,  1.04502027
 7185.05000,  1.03899355
 7186.05000,  1.03655796
 7187.05000,  1.03738932
 7188.05000,  1.02950954
 7189.05000,  1.02468700
 7190.05000,  1.02112353
 7191.05000,  1.01999764
 7192.05000,  1.01656586
 7193.05000,  1.01493304
 7194.05000,  1.01146664
 7195.05000,  1.01075450
 7196.05000,  1.00875992
 7197.05000,  1.00860791
 7198.05000,  1.00834827
 7199.05000,  1.00329975
 7200.05000,  1.00101925
 7201.05000,  1.00605908
 7202.05000,  1.00232209
 7203.05000,  1.00291097
 7204.05000,  1.00270741
 7205.05000,  1.00407772
 7206.05000,  1.00419241
 7207.05000,  1.00706239
 7208.05000,  1.00800359
 7209.05000,  1.00767769
 7210.05000,  1.00739129
 7211.05000,  1.00661872
 7212.05000,  1.00509378
 7213.05000,  1.00361360
 7214.05000,  0.99887458
 7215.05000,  1.00350532
 7216.05000,  1.00026152
 7217.05000,  1.00148126
 7218.05000,  1.00366803
 7219.05000,  1.00307860
 7220.05000,  1.00036492
 7221.05000,  0.99990837
 7222.05000,  1.00146272
 7223.05000,  0.99860056
 7224.05000,  0.99591505
 7225.05000,  0.99514231
 7226.05000,  0.99060003
 7227.05000,  0.98944356
 7228.05000,  0.99142150
 7229.05000,  0.98960603
 7230.05000,  0.98820877
 7231.05000,  0.98994867
 7232.05000,  0.98648250
 7233.05000,  0.98545106
 7234.05000,  0.98780423
 7235.05000,  0.99138338
 7236.05000,  0.99915465
 7237.05000,  0.99954798
 7238.05000,  1.00045119
 7239.05000,  1.00150086
 7240.05000,  1.00165188
 7241.05000,  0.99773993
 7242.05000,  0.99958828
 7243.05000,  0.99530095
 7244.05000,  0.99782627
 7245.05000,  0.99888182
 7246.05000,  0.99729083
 7247.05000,  1.00398600
 7248.05000,  1.00099270
 7249.05000,  1.00486701
 7250.05000,  1.00398947
 7251.05000,  1.00211520
 7252.05000,  1.00255369
 7253.05000,  1.00380532
 7254.05000,  1.00476051
 7255.05000,  1.01387422
 7256.05000,  1.00538704
 7257.05000,  1.00281279
 7258.05000,  1.00010480
 7259.05000,  1.00212592
 7260.05000,  0.99575415
 7261.05000,  0.99427368
 7262.05000,  0.99261352
 7263.05000,  0.99930406
 7264.05000,  1.00146026
 7265.05000,  0.99238193
 7266.05000,  0.98962587
 7267.05000,  0.98987084
 7268.05000,  0.99419858
 7269.05000,  0.98812041
 7270.05000,  0.98982604
 7271.05000,  0.99544344
 7272.05000,  0.99160208
 7273.05000,  0.99798555
 7274.05000,  0.99659520
 7275.05000,  0.99951241
 7276.05000,  1.00000176
 7277.05000,  1.00067930
 7278.05000,  1.00355813
 7279.05000,  1.00459707
 7280.05000,  1.00890220
 7281.05000,  1.00597200
 7282.05000,  1.00696807
 7283.05000,  1.00439446
 7284.05000,  1.00580792
 7285.05000,  1.00641339
 7286.05000,  1.00910624
 7287.05000,  1.01208251
 7288.05000,  1.01287580
 7289.05000,  1.01322497
 7290.05000,  1.01157734
 7291.05000,  1.01071668
 7292.05000,  1.00679692
 7293.05000,  1.00608777
 7294.05000,  1.00182915
 7295.05000,  0.99874411
 7296.05000,  0.99940548
 7297.05000,  0.99787006
 7298.05000,  0.99745442
 7299.05000,  0.99706790
 7300.05000,  0.99641477
 7301.05000,  0.99282355
 7302.05000,  0.99063276
 7303.05000,  0.99493756
 7304.05000,  0.99667156
 7305.05000,  0.99686538
 7306.05000,  0.99598074
 7307.05000,  0.99917288
 7308.05000,  0.99739477
 7309.05000,  1.00155185
 7310.05000,  1.00165837
 7311.05000,  1.00005748
 7312.05000,  1.00192157
