#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_17.001: FeXANES_GT5_flakysmooth2_Fe_17.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_17.001
 7223.05000,  1.00329649
 7224.05000,  1.00710022
 7225.05000,  1.00772736
 7226.05000,  1.00767124
 7227.05000,  1.01087517
 7228.05000,  1.00798292
 7229.05000,  1.00676303
 7230.05000,  1.00524316
 7231.05000,  1.00371931
 7232.05000,  1.00323232
 7233.05000,  1.00322849
 7234.05000,  1.00104302
 7235.05000,  0.99988909
 7236.05000,  0.99692077
 7237.05000,  0.99639673
 7238.05000,  0.99506572
 7239.05000,  0.99325899
 7240.05000,  0.99288220
 7241.05000,  0.98875110
 7242.05000,  0.98724514
 7243.05000,  0.98432537
 7244.05000,  0.98273398
 7245.05000,  0.98455772
 7246.05000,  0.98336188
 7247.05000,  0.98550963
 7248.05000,  0.98327346
 7249.05000,  0.98231913
 7250.05000,  0.98306642
 7251.05000,  0.98337484
 7252.05000,  0.98582970
 7253.05000,  0.98572419
 7254.05000,  0.99361243
 7255.05000,  1.00219705
 7256.05000,  0.99052452
 7257.05000,  0.99491771
 7258.05000,  0.99980089
 7259.05000,  1.00702737
 7260.05000,  1.00202610
 7261.05000,  1.00872240
 7262.05000,  1.01567884
 7263.05000,  1.04126015
 7264.05000,  1.04802445
 7265.05000,  0.99613468
 7266.05000,  1.01044358
 7267.05000,  1.01488357
 7268.05000,  1.01924331
 7269.05000,  1.01104173
 7270.05000,  1.01207191
 7271.05000,  1.01551620
 7272.05000,  1.01889073
 7273.05000,  1.01779602
 7274.05000,  1.01221277
 7275.05000,  1.01102880
 7276.05000,  1.01025083
 7277.05000,  1.01174506
 7278.05000,  1.01202867
 7279.05000,  1.01300416
 7280.05000,  1.01608549
 7281.05000,  1.01268896
 7282.05000,  1.01022053
 7283.05000,  1.00886047
 7284.05000,  1.01064340
 7285.05000,  1.00876396
 7286.05000,  1.00620636
 7287.05000,  1.00602701
 7288.05000,  1.00442284
 7289.05000,  1.00422377
 7290.05000,  1.00010123
 7291.05000,  1.00111650
 7292.05000,  1.00007225
 7293.05000,  0.99650965
 7294.05000,  0.99611399
 7295.05000,  0.99329577
 7296.05000,  0.99323666
 7297.05000,  0.99356812
 7298.05000,  0.99341334
 7299.05000,  0.98915457
 7300.05000,  0.99005028
 7301.05000,  0.99229101
 7302.05000,  0.99245148
 7303.05000,  0.98883501
 7304.05000,  0.99059140
 7305.05000,  0.98997399
 7306.05000,  0.98845839
 7307.05000,  0.99117130
 7308.05000,  0.98957858
 7309.05000,  0.99005486
 7310.05000,  0.98920872
 7311.05000,  0.99102860
 7312.05000,  0.98653726
