#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flaky_nodule_Fe_7.001: FeXANES_GT5_flaky_nodule_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_flaky_nodule_Fe_7.001
 7130.55000,  1.17128333
 7130.85000,  1.17059869
 7131.15000,  1.16507485
 7131.45000,  1.16521526
 7131.75000,  1.16197260
 7132.05000,  1.16066298
 7133.05000,  1.14674637
 7134.05000,  1.13792792
 7135.05000,  1.13365089
 7136.05000,  1.11888165
 7137.05000,  1.10390937
 7138.05000,  1.09681213
 7139.05000,  1.07590946
 7140.05000,  1.06192678
 7141.05000,  1.04952881
 7142.05000,  1.04718483
 7143.05000,  1.04115707
 7144.05000,  1.03782831
 7145.05000,  1.03003696
 7146.05000,  1.02838419
 7147.05000,  1.01806825
 7148.05000,  1.00784541
 7149.05000,  0.98650394
 7150.05000,  0.97157977
 7151.05000,  0.95173432
 7152.05000,  0.94062160
 7153.05000,  0.92801386
 7154.05000,  0.92044328
 7155.05000,  0.91032395
 7156.05000,  0.90567026
 7157.05000,  0.90423305
 7158.05000,  0.90072197
 7159.05000,  0.89953876
 7160.05000,  0.90527091
 7161.05000,  0.90841177
 7162.05000,  0.90801167
 7163.05000,  0.91704610
 7164.05000,  0.92501913
 7165.05000,  0.93321506
 7166.05000,  0.94037556
 7167.05000,  0.95123711
 7168.05000,  0.95641347
 7169.05000,  0.96394943
 7170.05000,  0.97792718
 7171.05000,  0.98583593
 7172.05000,  0.99234383
 7173.05000,  1.00346620
 7174.05000,  1.01291984
 7175.05000,  1.01816402
 7176.05000,  1.02206587
 7177.05000,  1.02622887
 7178.05000,  1.03040189
 7179.05000,  1.03082094
 7180.05000,  1.02871177
 7181.05000,  1.02744837
 7182.05000,  1.02796593
 7183.05000,  1.03088419
 7184.05000,  1.02641285
 7185.05000,  1.03151387
 7186.05000,  1.03042665
 7187.05000,  1.03030348
 7188.05000,  1.03117651
 7189.05000,  1.03177276
 7190.05000,  1.03076733
 7191.05000,  1.02955947
 7192.05000,  1.02805430
 7193.05000,  1.02491259
 7194.05000,  1.02480101
 7195.05000,  1.02411564
 7196.05000,  1.02062202
 7197.05000,  1.02019945
 7198.05000,  1.02085137
 7199.05000,  1.01714618
 7200.05000,  1.01480353
 7201.05000,  1.01385055
 7202.05000,  1.01328468
 7203.05000,  1.01154760
 7204.05000,  1.01056655
 7205.05000,  1.00743433
 7206.05000,  1.00529735
 7207.05000,  1.00232760
 7208.05000,  1.00194894
 7209.05000,  1.00023322
 7210.05000,  0.99947744
 7211.05000,  0.99951459
 7212.05000,  0.99549572
 7213.05000,  0.99532727
 7214.05000,  0.99711715
 7215.05000,  0.99461309
 7216.05000,  0.99327952
 7217.05000,  0.99416424
 7218.05000,  0.99571358
 7219.05000,  0.99555183
 7220.05000,  0.99429557
 7221.05000,  0.99591774
 7222.05000,  0.99680115
 7223.05000,  0.99508353
 7224.05000,  1.00018066
 7225.05000,  0.99629810
 7226.05000,  0.99625441
 7227.05000,  0.99756843
 7228.05000,  0.99713851
 7229.05000,  0.99778764
 7230.05000,  0.99910075
 7231.05000,  0.99975283
 7232.05000,  0.99842730
 7233.05000,  0.99766108
 7234.05000,  0.99506806
 7235.05000,  0.99393824
 7236.05000,  0.99030155
 7237.05000,  0.99314225
 7238.05000,  0.99115617
 7239.05000,  0.99131923
 7240.05000,  0.99317623
 7241.05000,  0.99222233
 7242.05000,  0.99462295
 7243.05000,  0.99149644
 7244.05000,  0.99146677
 7245.05000,  0.99052250
 7246.05000,  0.99127670
 7247.05000,  0.99706039
 7248.05000,  0.99302369
 7249.05000,  0.99046916
 7250.05000,  0.99157092
 7251.05000,  0.99342794
 7252.05000,  0.99157493
 7253.05000,  0.99039122
 7254.05000,  0.99838108
 7255.05000,  1.00211974
 7256.05000,  0.99268576
 7257.05000,  0.99344805
 7258.05000,  0.99793597
 7259.05000,  1.00096171
 7260.05000,  0.99840084
 7261.05000,  1.00053673
 7262.05000,  1.00382720
 7263.05000,  1.05179998
 7264.05000,  1.03261978
 7265.05000,  1.00183543
 7266.05000,  1.00312659
 7267.05000,  1.00305182
 7268.05000,  1.00655594
 7269.05000,  0.99642118
 7270.05000,  1.00326639
 7271.05000,  1.00437291
 7272.05000,  1.01103338
 7273.05000,  1.01054900
 7274.05000,  1.00295752
 7275.05000,  1.00452968
 7276.05000,  1.00302032
 7277.05000,  1.00359318
 7278.05000,  1.00451608
 7279.05000,  1.00473051
 7280.05000,  1.00895050
 7281.05000,  1.00485601
 7282.05000,  1.00503159
 7283.05000,  1.00424768
 7284.05000,  1.00575715
 7285.05000,  1.00476128
 7286.05000,  1.00488344
 7287.05000,  1.00159833
 7288.05000,  1.00224092
 7289.05000,  1.00048495
 7290.05000,  1.00123445
 7291.05000,  0.99971226
 7292.05000,  1.00079912
 7293.05000,  0.99924511
 7294.05000,  1.00199550
 7295.05000,  0.99966907
 7296.05000,  0.99748482
 7297.05000,  0.99847523
 7298.05000,  0.99502427
 7299.05000,  0.99760328
 7300.05000,  0.99783700
 7301.05000,  0.99597755
 7302.05000,  0.99284202
 7303.05000,  0.99255559
 7304.05000,  0.99536224
 7305.05000,  0.99328866
 7306.05000,  0.99361490
 7307.05000,  0.99205707
 7308.05000,  0.98979628
 7309.05000,  0.98829079
 7310.05000,  0.99002610
 7311.05000,  0.98935856
 7312.05000,  0.98953230
