#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_6.001: FeXANES_GT5_concentric_gray3_Fe_6.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_6.001
 7145.05000,  1.02665444
 7146.05000,  1.02219179
 7147.05000,  1.01400888
 7148.05000,  1.00679854
 7149.05000,  0.99156435
 7150.05000,  0.98561230
 7151.05000,  0.97281896
 7152.05000,  0.97214279
 7153.05000,  0.96472898
 7154.05000,  0.96027961
 7155.05000,  0.95517773
 7156.05000,  0.95040763
 7157.05000,  0.94860277
 7158.05000,  0.94617348
 7159.05000,  0.94681453
 7160.05000,  0.94588728
 7161.05000,  0.95099720
 7162.05000,  0.95289467
 7163.05000,  0.95626141
 7164.05000,  0.95904950
 7165.05000,  0.96414320
 7166.05000,  0.96706484
 7167.05000,  0.97176410
 7168.05000,  0.97853052
 7169.05000,  0.98521322
 7170.05000,  0.99191180
 7171.05000,  0.99120870
 7172.05000,  1.00208411
 7173.05000,  1.00650548
 7174.05000,  1.01481765
 7175.05000,  1.01531572
 7176.05000,  1.01824033
 7177.05000,  1.02102458
 7178.05000,  1.02557757
 7179.05000,  1.02865567
 7180.05000,  1.03107296
 7181.05000,  1.03247826
 7182.05000,  1.03414201
 7183.05000,  1.03324992
 7184.05000,  1.03312920
 7185.05000,  1.03566206
 7186.05000,  1.03332526
 7187.05000,  1.03268479
 7188.05000,  1.03046341
 7189.05000,  1.03106265
 7190.05000,  1.02948925
 7191.05000,  1.02779067
 7192.05000,  1.02158491
 7193.05000,  1.02157419
 7194.05000,  1.01915126
 7195.05000,  1.01763379
 7196.05000,  1.01440229
 7197.05000,  1.01181602
 7198.05000,  1.00954944
 7199.05000,  1.00589137
 7200.05000,  1.00561684
 7201.05000,  1.00262059
 7202.05000,  0.99814487
 7203.05000,  0.99609663
 7204.05000,  0.99395280
 7205.05000,  0.99490315
 7206.05000,  0.99274719
 7207.05000,  0.99143971
 7208.05000,  0.99236099
 7209.05000,  0.99173135
 7210.05000,  0.99263375
 7211.05000,  0.99137758
 7212.05000,  0.99307252
 7213.05000,  0.99447705
 7214.05000,  0.99474276
 7215.05000,  0.99740385
 7216.05000,  0.99433454
 7217.05000,  0.99727806
 7218.05000,  1.00057704
 7219.05000,  1.00095747
 7220.05000,  1.00375859
 7221.05000,  1.00329082
 7222.05000,  1.00460184
 7223.05000,  1.00642773
 7224.05000,  1.00933592
 7225.05000,  1.00899689
 7226.05000,  1.00918824
 7227.05000,  1.01017141
 7228.05000,  1.01022686
 7229.05000,  1.00905230
 7230.05000,  1.00774428
 7231.05000,  1.00721277
 7232.05000,  1.00417508
 7233.05000,  1.00312495
 7234.05000,  1.00326017
 7235.05000,  0.99824497
 7236.05000,  0.99857822
 7237.05000,  0.99586960
 7238.05000,  0.99427289
 7239.05000,  0.99371557
 7240.05000,  0.98904333
 7241.05000,  0.98955713
 7242.05000,  0.98724354
 7243.05000,  0.98284215
 7244.05000,  0.98409321
 7245.05000,  0.98541351
 7246.05000,  0.98246969
 7247.05000,  0.98737381
 7248.05000,  0.98629047
 7249.05000,  0.98035374
 7250.05000,  0.98412214
 7251.05000,  0.98460458
 7252.05000,  0.98726639
 7253.05000,  0.98836811
 7254.05000,  0.99597697
 7255.05000,  1.00665443
 7256.05000,  0.97946288
 7257.05000,  0.99474635
 7258.05000,  0.99904441
 7259.05000,  1.00538215
 7260.05000,  0.99718269
 7261.05000,  1.00317753
 7262.05000,  1.00890793
 7263.05000,  1.06331978
 7264.05000,  1.05442098
 7265.05000,  0.99182426
 7266.05000,  1.00599707
 7267.05000,  1.00960572
 7268.05000,  1.01469754
 7269.05000,  1.00729444
 7270.05000,  1.00869534
 7271.05000,  1.01269603
 7272.05000,  1.01513601
 7273.05000,  1.01447357
 7274.05000,  1.00603675
 7275.05000,  1.00709927
 7276.05000,  1.00717486
 7277.05000,  1.00724715
 7278.05000,  1.00801771
 7279.05000,  1.00846242
 7280.05000,  1.01674142
 7281.05000,  1.01135387
 7282.05000,  1.00726231
 7283.05000,  1.00647026
 7284.05000,  1.00309561
 7285.05000,  1.00437367
 7286.05000,  1.00244763
 7287.05000,  1.00022784
 7288.05000,  0.99638686
 7289.05000,  0.99737217
 7290.05000,  0.99619821
 7291.05000,  0.99428606
 7292.05000,  0.99517899
 7293.05000,  0.99562187
 7294.05000,  0.99151187
 7295.05000,  0.99045134
 7296.05000,  0.99202561
 7297.05000,  0.98799869
 7298.05000,  0.98940898
 7299.05000,  0.99259163
 7300.05000,  0.98878414
 7301.05000,  0.99004099
 7302.05000,  0.99006055
 7303.05000,  0.98895645
 7304.05000,  0.98971788
 7305.05000,  0.99142969
 7306.05000,  0.98898887
 7307.05000,  0.98811974
 7308.05000,  0.98991999
 7309.05000,  0.98778618
 7310.05000,  0.98916884
 7311.05000,  0.98979186
 7312.05000,  0.99369409
