#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT15_super_dark_Fe_15.001: FeXANES_GT15_super_dark_Fe_15.001
#------------------------------------------
# energy, FeXANES_GT15_super_dark_Fe_15.001
 7209.05000,  1.00525004
 7210.05000,  1.00961352
 7211.05000,  1.00674976
 7212.05000,  1.00541733
 7213.05000,  1.00574325
 7214.05000,  1.00445971
 7215.05000,  0.99923232
 7216.05000,  0.99979078
 7217.05000,  0.99671025
 7218.05000,  0.99647812
 7219.05000,  0.99616776
 7220.05000,  0.99597774
 7221.05000,  0.99533197
 7222.05000,  0.99600526
 7223.05000,  0.99507862
 7224.05000,  0.99629456
 7225.05000,  0.99494043
 7226.05000,  0.99297630
 7227.05000,  0.99110000
 7228.05000,  0.99102049
 7229.05000,  0.99000220
 7230.05000,  0.98557214
 7231.05000,  0.98347194
 7232.05000,  0.98334132
 7233.05000,  0.98122992
 7234.05000,  0.98610961
 7235.05000,  0.98085512
 7236.05000,  0.98059663
 7237.05000,  0.98311451
 7238.05000,  0.98096564
 7239.05000,  0.97861354
 7240.05000,  0.98373974
 7241.05000,  0.98500858
 7242.05000,  0.98511430
 7243.05000,  0.99074691
 7244.05000,  0.98995617
 7245.05000,  0.98974573
 7246.05000,  0.99024724
 7247.05000,  1.00105495
 7248.05000,  0.99295125
 7249.05000,  0.99461013
 7250.05000,  0.99519095
 7251.05000,  0.99731448
 7252.05000,  0.99801057
 7253.05000,  0.99651938
 7254.05000,  1.00366599
 7255.05000,  1.00110133
 7256.05000,  1.00260087
 7257.05000,  1.00247727
 7258.05000,  1.00247968
 7259.05000,  1.00305650
 7260.05000,  0.99842338
 7261.05000,  1.00437179
 7262.05000,  1.00454320
 7263.05000,  1.08139563
 7264.05000,  1.01896527
 7265.05000,  1.00561688
 7266.05000,  1.00206705
 7267.05000,  1.00352563
 7268.05000,  1.00711516
 7269.05000,  1.00541890
 7270.05000,  1.00246248
 7271.05000,  1.00567813
 7272.05000,  1.00701826
 7273.05000,  1.00248525
 7274.05000,  1.00248635
 7275.05000,  1.00511515
 7276.05000,  1.00635677
 7277.05000,  1.00659321
 7278.05000,  1.00417611
 7279.05000,  1.00770161
 7280.05000,  1.00577220
 7281.05000,  1.00471929
 7282.05000,  1.00269608
 7283.05000,  1.00406757
 7284.05000,  1.00545271
 7285.05000,  1.00468677
 7286.05000,  1.00314983
 7287.05000,  1.00457404
 7288.05000,  1.00547851
 7289.05000,  1.00187477
 7290.05000,  1.00340119
 7291.05000,  1.00190156
 7292.05000,  1.00192310
 7293.05000,  1.00269576
 7294.05000,  0.99486640
 7295.05000,  0.99655298
 7296.05000,  0.99695734
 7297.05000,  0.99699197
 7298.05000,  0.99511157
 7299.05000,  0.99300595
 7300.05000,  0.99842251
 7301.05000,  0.99564280
 7302.05000,  0.99704773
 7303.05000,  0.99642107
 7304.05000,  0.99533075
 7305.05000,  0.99625956
 7306.05000,  0.99215707
 7307.05000,  0.99353053
 7308.05000,  0.99367683
 7309.05000,  0.99071004
 7310.05000,  0.99409592
 7311.05000,  0.99472184
 7312.05000,  0.99146692
