#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_18.001: FeXANES_GT5_flakysmooth2_Fe_18.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_18.001
 7127.55000,  1.13701112
 7127.85000,  1.14650409
 7128.15000,  1.14932221
 7128.45000,  1.15658071
 7128.75000,  1.16142144
 7129.05000,  1.16482169
 7129.35000,  1.16817918
 7129.65000,  1.16488155
 7129.95000,  1.16546397
 7130.25000,  1.16856737
 7130.55000,  1.16632037
 7130.85000,  1.16487561
 7131.15000,  1.16251172
 7131.45000,  1.15782904
 7131.75000,  1.15902561
 7132.05000,  1.15586904
 7133.05000,  1.15177930
 7134.05000,  1.14068533
 7135.05000,  1.13236598
 7136.05000,  1.12645615
 7137.05000,  1.12127833
 7138.05000,  1.10736438
 7139.05000,  1.09900523
 7140.05000,  1.09026844
 7141.05000,  1.07933080
 7142.05000,  1.06837747
 7143.05000,  1.05736018
 7144.05000,  1.04535563
 7145.05000,  1.04354633
 7146.05000,  1.01959772
 7147.05000,  1.00854027
 7148.05000,  0.98706646
 7149.05000,  0.97207818
 7150.05000,  0.96044770
 7151.05000,  0.95100101
 7152.05000,  0.94501160
 7153.05000,  0.92796462
 7154.05000,  0.91910226
 7155.05000,  0.91609802
 7156.05000,  0.91077337
 7157.05000,  0.90790829
 7158.05000,  0.90484973
 7159.05000,  0.90526697
 7160.05000,  0.90660915
 7161.05000,  0.90778521
 7162.05000,  0.90957641
 7163.05000,  0.91157879
 7164.05000,  0.91725499
 7165.05000,  0.92009228
 7166.05000,  0.92616536
 7167.05000,  0.92957306
 7168.05000,  0.93379977
 7169.05000,  0.94517665
 7170.05000,  0.95240443
 7171.05000,  0.96220697
 7172.05000,  0.96618268
 7173.05000,  0.97664724
 7174.05000,  0.98370913
 7175.05000,  0.98624590
 7176.05000,  0.99128185
 7177.05000,  0.99350657
 7178.05000,  0.99841929
 7179.05000,  1.00303094
 7180.05000,  1.00463089
 7181.05000,  1.00737821
 7182.05000,  1.01428468
 7183.05000,  1.01529834
 7184.05000,  1.01422384
 7185.05000,  1.01932871
 7186.05000,  1.02323221
 7187.05000,  1.02251296
 7188.05000,  1.02203056
 7189.05000,  1.02436655
 7190.05000,  1.02632865
 7191.05000,  1.02511747
 7192.05000,  1.02419243
 7193.05000,  1.02447596
 7194.05000,  1.02040532
 7195.05000,  1.02179294
 7196.05000,  1.02349867
 7197.05000,  1.02239509
 7198.05000,  1.01936223
 7199.05000,  1.01785259
 7200.05000,  1.01896615
 7201.05000,  1.01190981
 7202.05000,  1.01390463
 7203.05000,  1.01415630
 7204.05000,  1.01397475
 7205.05000,  1.01156786
 7206.05000,  1.01010704
 7207.05000,  1.00612712
 7208.05000,  1.00550442
 7209.05000,  1.00562723
 7210.05000,  1.00521710
 7211.05000,  1.00537034
 7212.05000,  1.00225883
 7213.05000,  1.00154211
 7214.05000,  1.00077872
 7215.05000,  0.99857924
 7216.05000,  0.99790131
 7217.05000,  0.99698245
 7218.05000,  0.99595174
 7219.05000,  0.99504659
 7220.05000,  0.99307524
 7221.05000,  0.99748306
 7222.05000,  0.99377687
 7223.05000,  0.98919016
 7224.05000,  0.98899622
 7225.05000,  0.98636046
 7226.05000,  0.99139805
 7227.05000,  0.99115619
 7228.05000,  0.98622891
 7229.05000,  0.99091926
 7230.05000,  0.99153494
 7231.05000,  0.98915633
 7232.05000,  0.98578195
 7233.05000,  0.98732122
 7234.05000,  0.98604706
 7235.05000,  0.98075578
 7236.05000,  0.98457776
 7237.05000,  0.98689888
 7238.05000,  0.98345627
 7239.05000,  0.98433092
 7240.05000,  0.98637908
 7241.05000,  0.98513120
 7242.05000,  0.98808823
 7243.05000,  0.99101260
 7244.05000,  0.98826005
 7245.05000,  0.98677270
 7246.05000,  0.98877647
 7247.05000,  0.99314624
 7248.05000,  0.99222274
 7249.05000,  0.98846317
 7250.05000,  0.99056006
 7251.05000,  0.99101047
 7252.05000,  0.99618200
 7253.05000,  0.99127842
 7254.05000,  0.99253451
 7255.05000,  0.99656164
 7256.05000,  0.99561898
 7257.05000,  0.99600890
 7258.05000,  0.99728111
 7259.05000,  0.99574115
 7260.05000,  0.99490177
 7261.05000,  1.00012700
 7262.05000,  1.00294768
 7263.05000,  1.00770199
 7264.05000,  1.00437464
 7265.05000,  1.00011045
 7266.05000,  1.00137982
 7267.05000,  1.00168119
 7268.05000,  1.00614622
 7269.05000,  0.99920542
 7270.05000,  1.00359198
 7271.05000,  1.01070087
 7272.05000,  1.00386950
 7273.05000,  1.00915536
 7274.05000,  1.00390513
 7275.05000,  1.00197626
 7276.05000,  1.00479972
 7277.05000,  1.00625629
 7278.05000,  1.00362444
 7279.05000,  1.00659821
 7280.05000,  1.00731040
 7281.05000,  1.00502073
 7282.05000,  1.00582583
 7283.05000,  1.00528852
 7284.05000,  1.00549689
 7285.05000,  1.00334489
 7286.05000,  1.00559161
 7287.05000,  1.00756421
 7288.05000,  1.00933697
 7289.05000,  1.00621890
 7290.05000,  1.00652339
 7291.05000,  1.00374441
 7292.05000,  1.00273550
 7293.05000,  1.00300943
 7294.05000,  1.00343705
 7295.05000,  1.00494035
 7296.05000,  1.00590457
 7297.05000,  1.00614378
 7298.05000,  1.00228362
 7299.05000,  1.00372393
 7300.05000,  1.00355568
 7301.05000,  1.00204979
 7302.05000,  1.00204507
 7303.05000,  1.00049307
 7304.05000,  0.99892035
 7305.05000,  0.99689591
 7306.05000,  1.00038259
 7307.05000,  1.00003295
 7308.05000,  0.99972753
 7309.05000,  0.99998631
 7310.05000,  0.99987777
 7311.05000,  1.00030052
 7312.05000,  0.99704892
