#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_7.001: FeXANES_GT5_concentric_gray3_Fe_7.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_7.001
 7149.05000,  0.99892608
 7150.05000,  0.98855763
 7151.05000,  0.98320458
 7152.05000,  0.97573043
 7153.05000,  0.96835945
 7154.05000,  0.96560048
 7155.05000,  0.96005157
 7156.05000,  0.95811857
 7157.05000,  0.95590360
 7158.05000,  0.95276305
 7159.05000,  0.95352043
 7160.05000,  0.95449783
 7161.05000,  0.95635948
 7162.05000,  0.96022851
 7163.05000,  0.96432668
 7164.05000,  0.96466361
 7165.05000,  0.96799449
 7166.05000,  0.97391495
 7167.05000,  0.97532876
 7168.05000,  0.98186599
 7169.05000,  0.99158445
 7170.05000,  0.99477346
 7171.05000,  1.00091295
 7172.05000,  1.00344752
 7173.05000,  1.01048365
 7174.05000,  1.01457592
 7175.05000,  1.01717292
 7176.05000,  1.02115212
 7177.05000,  1.02319664
 7178.05000,  1.02394599
 7179.05000,  1.02972563
 7180.05000,  1.02892724
 7181.05000,  1.03486401
 7182.05000,  1.03529381
 7183.05000,  1.03496346
 7184.05000,  1.03361936
 7185.05000,  1.03256872
 7186.05000,  1.03284400
 7187.05000,  1.03123378
 7188.05000,  1.02966498
 7189.05000,  1.02895044
 7190.05000,  1.02960509
 7191.05000,  1.02666406
 7192.05000,  1.02352703
 7193.05000,  1.01885760
 7194.05000,  1.01783993
 7195.05000,  1.01533073
 7196.05000,  1.01253123
 7197.05000,  1.01249493
 7198.05000,  1.00834246
 7199.05000,  1.00554091
 7200.05000,  1.00373724
 7201.05000,  1.00200758
 7202.05000,  0.99999800
 7203.05000,  0.99797533
 7204.05000,  0.99576660
 7205.05000,  0.99305944
 7206.05000,  0.99355053
 7207.05000,  0.99091569
 7208.05000,  0.98957236
 7209.05000,  0.99149553
 7210.05000,  0.99040855
 7211.05000,  0.99045517
 7212.05000,  0.98762069
 7213.05000,  0.99336695
 7214.05000,  0.99144087
 7215.05000,  0.99331260
 7216.05000,  0.99596009
 7217.05000,  0.99566142
 7218.05000,  0.99890356
 7219.05000,  0.99985017
 7220.05000,  1.00190528
 7221.05000,  1.00402526
 7222.05000,  1.00796881
 7223.05000,  1.00500567
 7224.05000,  1.00463134
 7225.05000,  1.00644686
 7226.05000,  1.00819411
 7227.05000,  1.00597052
 7228.05000,  1.00628272
 7229.05000,  1.00654050
 7230.05000,  1.00585892
 7231.05000,  1.00734076
 7232.05000,  1.00438400
 7233.05000,  1.00304934
 7234.05000,  1.00273196
 7235.05000,  1.00178979
 7236.05000,  0.99831529
 7237.05000,  0.99882828
 7238.05000,  1.00000715
 7239.05000,  0.99489035
 7240.05000,  0.99409107
 7241.05000,  0.99346863
 7242.05000,  0.99130093
 7243.05000,  0.98533767
 7244.05000,  0.98552373
 7245.05000,  0.98553128
 7246.05000,  0.98591021
 7247.05000,  0.99340643
 7248.05000,  0.98728212
 7249.05000,  0.98362342
 7250.05000,  0.98594993
 7251.05000,  0.98515327
 7252.05000,  0.98707287
 7253.05000,  0.98799349
 7254.05000,  0.99728489
 7255.05000,  1.00149865
 7256.05000,  0.99446375
 7257.05000,  0.99493112
 7258.05000,  0.99631511
 7259.05000,  1.00606573
 7260.05000,  1.00117113
 7261.05000,  1.00175867
 7262.05000,  1.00806763
 7263.05000,  1.07556579
 7264.05000,  1.05337141
 7265.05000,  1.00772458
 7266.05000,  1.00877439
 7267.05000,  1.00972897
 7268.05000,  1.01605966
 7269.05000,  1.00279593
 7270.05000,  1.00800636
 7271.05000,  1.01332718
 7272.05000,  1.01726139
 7273.05000,  1.01596437
 7274.05000,  1.00444218
 7275.05000,  1.00647008
 7276.05000,  1.00712079
 7277.05000,  1.00599677
 7278.05000,  1.00526826
 7279.05000,  1.00841174
 7280.05000,  1.01116431
 7281.05000,  1.00621062
 7282.05000,  1.00398540
 7283.05000,  1.00249352
 7284.05000,  1.00266655
 7285.05000,  1.00169348
 7286.05000,  1.00012963
 7287.05000,  0.99708302
 7288.05000,  0.99708927
 7289.05000,  0.99628907
 7290.05000,  0.99667414
 7291.05000,  0.99548944
 7292.05000,  0.99435675
 7293.05000,  0.99499661
 7294.05000,  0.99232633
 7295.05000,  0.98959796
 7296.05000,  0.99117149
 7297.05000,  0.99058195
 7298.05000,  0.99005078
 7299.05000,  0.98887412
 7300.05000,  0.98915705
 7301.05000,  0.98901807
 7302.05000,  0.98588727
 7303.05000,  0.98538678
 7304.05000,  0.98582470
 7305.05000,  0.98479401
 7306.05000,  0.98471829
 7307.05000,  0.98435085
 7308.05000,  0.98608266
 7309.05000,  0.98315697
 7310.05000,  0.98245925
 7311.05000,  0.98395372
 7312.05000,  0.98209938
