#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray3_Fe_5.001: FeXANES_GT5_concentric_gray3_Fe_5.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray3_Fe_5.001
 7123.05000,  0.90382600
 7123.35000,  0.92631693
 7123.65000,  0.94582932
 7123.95000,  0.96424210
 7124.25000,  0.97780785
 7124.55000,  0.98762524
 7124.85000,  1.00283032
 7125.15000,  1.01514946
 7125.45000,  1.02207088
 7125.75000,  1.03143185
 7126.05000,  1.03657292
 7126.35000,  1.04585075
 7126.65000,  1.05888104
 7126.95000,  1.06862972
 7127.25000,  1.07803934
 7127.55000,  1.08722457
 7127.85000,  1.09562541
 7128.15000,  1.09782211
 7128.45000,  1.11342152
 7128.75000,  1.11882128
 7129.05000,  1.12139457
 7129.35000,  1.12428929
 7129.65000,  1.12653852
 7129.95000,  1.12527469
 7130.25000,  1.12461559
 7130.55000,  1.12274051
 7130.85000,  1.11958738
 7131.15000,  1.11647599
 7131.45000,  1.11328555
 7131.75000,  1.10810361
 7132.05000,  1.10356916
 7133.05000,  1.09570191
 7134.05000,  1.08097377
 7135.05000,  1.06829048
 7136.05000,  1.05818860
 7137.05000,  1.05111401
 7138.05000,  1.04461290
 7139.05000,  1.03567568
 7140.05000,  1.03064266
 7141.05000,  1.02204566
 7142.05000,  1.02313073
 7143.05000,  1.02431781
 7144.05000,  1.02562541
 7145.05000,  1.02662311
 7146.05000,  1.02226739
 7147.05000,  1.01230353
 7148.05000,  1.00529980
 7149.05000,  0.99619212
 7150.05000,  0.98776649
 7151.05000,  0.97890904
 7152.05000,  0.97451110
 7153.05000,  0.96899816
 7154.05000,  0.96619736
 7155.05000,  0.96257455
 7156.05000,  0.95632496
 7157.05000,  0.95355087
 7158.05000,  0.95150276
 7159.05000,  0.95372472
 7160.05000,  0.95451308
 7161.05000,  0.95463915
 7162.05000,  0.95715774
 7163.05000,  0.96167591
 7164.05000,  0.96392483
 7165.05000,  0.97012601
 7166.05000,  0.97176693
 7167.05000,  0.97395806
 7168.05000,  0.98265083
 7169.05000,  0.98531665
 7170.05000,  0.99294530
 7171.05000,  0.99638324
 7172.05000,  1.00054629
 7173.05000,  1.00787091
 7174.05000,  1.01063055
 7175.05000,  1.01455633
 7176.05000,  1.01609024
 7177.05000,  1.02082052
 7178.05000,  1.02381972
 7179.05000,  1.02770720
 7180.05000,  1.02955864
 7181.05000,  1.03077956
 7182.05000,  1.03039058
 7183.05000,  1.03348353
 7184.05000,  1.03191430
 7185.05000,  1.02928875
 7186.05000,  1.02918374
 7187.05000,  1.02799415
 7188.05000,  1.02865298
 7189.05000,  1.02569910
 7190.05000,  1.02575264
 7191.05000,  1.02057271
 7192.05000,  1.02035341
 7193.05000,  1.01889018
 7194.05000,  1.01407506
 7195.05000,  1.01378156
 7196.05000,  1.01170698
 7197.05000,  1.00976815
 7198.05000,  1.00832907
 7199.05000,  1.00794105
 7200.05000,  1.00292342
 7201.05000,  0.99902154
 7202.05000,  0.99898347
 7203.05000,  0.99482444
 7204.05000,  0.99346734
 7205.05000,  0.99269450
 7206.05000,  0.99299793
 7207.05000,  0.99084783
 7208.05000,  0.99100854
 7209.05000,  0.99355829
 7210.05000,  0.99168906
 7211.05000,  0.99078622
 7212.05000,  0.99170758
 7213.05000,  0.99224765
 7214.05000,  0.99374614
 7215.05000,  0.99267603
 7216.05000,  0.99516761
 7217.05000,  0.99732515
 7218.05000,  0.99648196
 7219.05000,  1.00174775
 7220.05000,  1.00191348
 7221.05000,  1.00201650
 7222.05000,  1.00520530
 7223.05000,  1.00545201
 7224.05000,  1.00582371
 7225.05000,  1.00691253
 7226.05000,  1.00635530
 7227.05000,  1.00746130
 7228.05000,  1.00974532
 7229.05000,  1.00744795
 7230.05000,  1.00500043
 7231.05000,  1.00503680
 7232.05000,  0.99995543
 7233.05000,  1.00237485
 7234.05000,  1.00230953
 7235.05000,  0.99760402
 7236.05000,  1.00029226
 7237.05000,  1.00129385
 7238.05000,  0.99564914
 7239.05000,  0.99518080
 7240.05000,  0.99472986
 7241.05000,  0.99474238
 7242.05000,  0.98890975
 7243.05000,  0.98874777
 7244.05000,  0.98731776
 7245.05000,  0.98585969
 7246.05000,  0.98757992
 7247.05000,  0.99287232
 7248.05000,  0.99014777
 7249.05000,  0.98490642
 7250.05000,  0.98705104
 7251.05000,  0.98636673
 7252.05000,  0.99155875
 7253.05000,  0.98877955
 7254.05000,  0.99735708
 7255.05000,  1.00660425
 7256.05000,  0.98994934
 7257.05000,  0.99654366
 7258.05000,  1.00058080
 7259.05000,  1.00463789
 7260.05000,  0.99814487
 7261.05000,  1.00677939
 7262.05000,  1.01027046
 7263.05000,  1.04833740
 7264.05000,  1.06639332
 7265.05000,  1.01089650
 7266.05000,  1.00788007
 7267.05000,  1.00730334
 7268.05000,  1.02069784
 7269.05000,  1.00878372
 7270.05000,  1.00773398
 7271.05000,  1.01291965
 7272.05000,  1.02060403
 7273.05000,  1.01662242
 7274.05000,  1.00807010
 7275.05000,  1.00424315
 7276.05000,  1.00570617
 7277.05000,  1.00329568
 7278.05000,  1.00600325
 7279.05000,  1.00582689
 7280.05000,  1.01247732
 7281.05000,  1.00738788
 7282.05000,  1.00415413
 7283.05000,  1.00325343
 7284.05000,  1.00289015
 7285.05000,  1.00261908
 7286.05000,  1.00036166
 7287.05000,  0.99839083
 7288.05000,  1.00038841
 7289.05000,  0.99331786
 7290.05000,  0.99401040
 7291.05000,  0.99485026
 7292.05000,  0.99172069
 7293.05000,  0.99001180
 7294.05000,  0.99114323
 7295.05000,  0.98787031
 7296.05000,  0.98873708
 7297.05000,  0.98942248
 7298.05000,  0.98893530
 7299.05000,  0.99014340
 7300.05000,  0.98768387
 7301.05000,  0.98894614
 7302.05000,  0.98700766
 7303.05000,  0.98784350
 7304.05000,  0.98783326
 7305.05000,  0.98617545
 7306.05000,  0.98535139
 7307.05000,  0.98464475
 7308.05000,  0.98404706
 7309.05000,  0.98512217
 7310.05000,  0.98418151
 7311.05000,  0.98440767
 7312.05000,  0.98399592
