#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_12.001: FeXANES_GT5_flakysmooth2_Fe_12.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_12.001
 7138.05000,  1.02515144
 7139.05000,  1.01101925
 7140.05000,  1.00981305
 7141.05000,  1.01339553
 7142.05000,  1.00984119
 7143.05000,  1.01150963
 7144.05000,  1.00713769
 7145.05000,  1.00111475
 7146.05000,  0.99226848
 7147.05000,  0.98847322
 7148.05000,  0.98136549
 7149.05000,  0.97772596
 7150.05000,  0.97109834
 7151.05000,  0.96526747
 7152.05000,  0.96436402
 7153.05000,  0.96178929
 7154.05000,  0.95848707
 7155.05000,  0.95583513
 7156.05000,  0.95202399
 7157.05000,  0.95006272
 7158.05000,  0.95080248
 7159.05000,  0.95171196
 7160.05000,  0.95505084
 7161.05000,  0.95779772
 7162.05000,  0.95956313
 7163.05000,  0.96342486
 7164.05000,  0.96589355
 7165.05000,  0.96622741
 7166.05000,  0.97428252
 7167.05000,  0.97795543
 7168.05000,  0.98567146
 7169.05000,  0.99165456
 7170.05000,  0.99393481
 7171.05000,  0.99562320
 7172.05000,  1.00193529
 7173.05000,  1.00484693
 7174.05000,  1.00660824
 7175.05000,  1.01244915
 7176.05000,  1.01639975
 7177.05000,  1.01792184
 7178.05000,  1.02041514
 7179.05000,  1.02545976
 7180.05000,  1.02759491
 7181.05000,  1.02704938
 7182.05000,  1.02816666
 7183.05000,  1.02807685
 7184.05000,  1.02369504
 7185.05000,  1.02557950
 7186.05000,  1.02649323
 7187.05000,  1.02541203
 7188.05000,  1.02428588
 7189.05000,  1.02239215
 7190.05000,  1.02131885
 7191.05000,  1.01729153
 7192.05000,  1.01335406
 7193.05000,  1.01051914
 7194.05000,  1.01015943
 7195.05000,  1.00813660
 7196.05000,  1.00342946
 7197.05000,  1.00192663
 7198.05000,  0.99764130
 7199.05000,  0.99390945
 7200.05000,  0.99341119
 7201.05000,  0.98850590
 7202.05000,  0.98836328
 7203.05000,  0.98744707
 7204.05000,  0.98539849
 7205.05000,  0.98502823
 7206.05000,  0.98563642
 7207.05000,  0.98701049
 7208.05000,  0.99066604
 7209.05000,  0.98922686
 7210.05000,  0.98945235
 7211.05000,  0.99084346
 7212.05000,  0.99198463
 7213.05000,  0.99204453
 7214.05000,  0.99307233
 7215.05000,  0.99700550
 7216.05000,  0.99838957
 7217.05000,  1.00102218
 7218.05000,  0.99994258
 7219.05000,  0.99919427
 7220.05000,  1.00147633
 7221.05000,  1.00184277
 7222.05000,  1.00445366
 7223.05000,  1.00612343
 7224.05000,  1.00685420
 7225.05000,  1.00566482
 7226.05000,  1.00580570
 7227.05000,  1.00791432
 7228.05000,  1.00511628
 7229.05000,  1.00755318
 7230.05000,  1.00545949
 7231.05000,  1.00497226
 7232.05000,  0.99841651
 7233.05000,  1.00026107
 7234.05000,  1.00160912
 7235.05000,  0.99653654
 7236.05000,  0.99687360
 7237.05000,  0.99223244
 7238.05000,  0.99244000
 7239.05000,  0.99273052
 7240.05000,  0.98846299
 7241.05000,  0.98832803
 7242.05000,  0.99011320
 7243.05000,  0.99060309
 7244.05000,  0.98838910
 7245.05000,  0.98944054
 7246.05000,  0.99020517
 7247.05000,  0.99499168
 7248.05000,  0.99419530
 7249.05000,  0.99431192
 7250.05000,  0.99555478
 7251.05000,  0.99833597
 7252.05000,  1.00005269
 7253.05000,  0.99707251
 7254.05000,  1.00438968
 7255.05000,  1.01074994
 7256.05000,  1.00141723
 7257.05000,  1.00228263
 7258.05000,  1.00656168
 7259.05000,  1.00945718
 7260.05000,  1.00408150
 7261.05000,  1.00909474
 7262.05000,  1.01480906
 7263.05000,  1.04202853
 7264.05000,  1.04197100
 7265.05000,  1.01078699
 7266.05000,  1.00847884
 7267.05000,  1.00885158
 7268.05000,  1.01394645
 7269.05000,  1.00215978
 7270.05000,  1.00597824
 7271.05000,  1.00971753
 7272.05000,  1.01433993
 7273.05000,  1.01224875
 7274.05000,  1.00043558
 7275.05000,  1.00712852
 7276.05000,  1.00367423
 7277.05000,  1.00544101
 7278.05000,  1.00546597
 7279.05000,  1.00650012
 7280.05000,  1.01177378
 7281.05000,  1.00362262
 7282.05000,  1.00506652
 7283.05000,  1.00327181
 7284.05000,  1.00345970
 7285.05000,  1.00240146
 7286.05000,  0.99964618
 7287.05000,  1.00115005
 7288.05000,  0.99663143
 7289.05000,  0.99804077
 7290.05000,  0.99813825
 7291.05000,  0.99929390
 7292.05000,  0.99752929
 7293.05000,  0.99624946
 7294.05000,  0.99587997
 7295.05000,  0.99326792
 7296.05000,  0.99489236
 7297.05000,  0.99331320
 7298.05000,  0.99425525
 7299.05000,  0.99462692
 7300.05000,  0.99090354
 7301.05000,  0.99172815
 7302.05000,  0.99595628
 7303.05000,  0.99280146
 7304.05000,  0.99123956
 7305.05000,  0.99246860
 7306.05000,  0.99110662
 7307.05000,  0.99149716
 7308.05000,  0.99180047
 7309.05000,  0.99341106
 7310.05000,  0.99426438
 7311.05000,  0.99259013
 7312.05000,  0.99298391
