#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_concentric_gray1_Fe_8.001: FeXANES_GT5_concentric_gray1_Fe_8.001
#------------------------------------------
# energy, FeXANES_GT5_concentric_gray1_Fe_8.001
 7303.05000,  0.99100648
 7304.05000,  0.99303581
 7305.05000,  0.99334450
 7306.05000,  0.99223886
 7307.05000,  0.99430384
 7308.05000,  0.98878913
 7309.05000,  0.99527106
 7310.05000,  0.99444781
 7311.05000,  0.99138145
 7312.05000,  0.99117319
