#saved Fri Feb 13 15:41:47 2026
#saving x array=energy, y array=flat
#FeXANES_GT5_flakysmooth2_Fe_21.001: FeXANES_GT5_flakysmooth2_Fe_21.001
#------------------------------------------
# energy, FeXANES_GT5_flakysmooth2_Fe_21.001
 7140.05000,  1.01395745
 7141.05000,  1.01523432
 7142.05000,  1.02037797
 7143.05000,  1.01419477
 7144.05000,  1.00818027
 7145.05000,  0.99315897
 7146.05000,  0.98877850
 7147.05000,  0.97574268
 7148.05000,  0.95828192
 7149.05000,  0.93708485
 7150.05000,  0.92709880
 7151.05000,  0.91699071
 7152.05000,  0.91164184
 7153.05000,  0.91181549
 7154.05000,  0.90586524
 7155.05000,  0.90808326
 7156.05000,  0.91150438
 7157.05000,  0.91657442
 7158.05000,  0.92125680
 7159.05000,  0.92650315
 7160.05000,  0.93671265
 7161.05000,  0.95077448
 7162.05000,  0.95879558
 7163.05000,  0.96220022
 7164.05000,  0.97998481
 7165.05000,  0.98749484
 7166.05000,  0.99815692
 7167.05000,  1.00301929
 7168.05000,  1.00907472
 7169.05000,  1.01133267
 7170.05000,  1.02152916
 7171.05000,  1.02636577
 7172.05000,  1.02878312
 7173.05000,  1.02985248
 7174.05000,  1.03652064
 7175.05000,  1.04113910
 7176.05000,  1.04287511
 7177.05000,  1.04469412
 7178.05000,  1.05026407
 7179.05000,  1.05268581
 7180.05000,  1.05539364
 7181.05000,  1.05330603
 7182.05000,  1.05191693
 7183.05000,  1.05060076
 7184.05000,  1.04958746
 7185.05000,  1.04645386
 7186.05000,  1.04452232
 7187.05000,  1.04081075
 7188.05000,  1.03943940
 7189.05000,  1.03575698
 7190.05000,  1.02887627
 7191.05000,  1.02545108
 7192.05000,  1.02227983
 7193.05000,  1.01271325
 7194.05000,  1.01015150
 7195.05000,  1.00717962
 7196.05000,  1.00465800
 7197.05000,  1.00150956
 7198.05000,  0.99772558
 7199.05000,  0.99769047
 7200.05000,  0.98946624
 7201.05000,  0.98851990
 7202.05000,  0.98692039
 7203.05000,  0.98521874
 7204.05000,  0.98239257
 7205.05000,  0.98374310
 7206.05000,  0.98334547
 7207.05000,  0.98339552
 7208.05000,  0.98475802
 7209.05000,  0.98453024
 7210.05000,  0.98623020
 7211.05000,  0.98714785
 7212.05000,  0.98617233
 7213.05000,  0.98758747
 7214.05000,  0.99118053
 7215.05000,  0.99165364
 7216.05000,  0.99445449
 7217.05000,  0.99484569
 7218.05000,  0.99661793
 7219.05000,  0.99789128
 7220.05000,  0.99959577
 7221.05000,  1.00060779
 7222.05000,  1.00021694
 7223.05000,  1.00275970
 7224.05000,  1.00346332
 7225.05000,  1.00519365
 7226.05000,  1.00446423
 7227.05000,  1.00348594
 7228.05000,  1.00169150
 7229.05000,  1.00177421
 7230.05000,  1.00113981
 7231.05000,  1.00316287
 7232.05000,  1.00084875
 7233.05000,  0.99739605
 7234.05000,  0.99588933
 7235.05000,  0.99628483
 7236.05000,  0.99449195
 7237.05000,  0.99235590
 7238.05000,  0.99101051
 7239.05000,  0.99004314
 7240.05000,  0.98839163
 7241.05000,  0.98665362
 7242.05000,  0.98917390
 7243.05000,  0.98950436
 7244.05000,  0.98761773
 7245.05000,  0.98945089
 7246.05000,  0.99550678
 7247.05000,  1.00091422
 7248.05000,  0.99725733
 7249.05000,  1.00196189
 7250.05000,  1.00261728
 7251.05000,  1.00324970
 7252.05000,  1.00630101
 7253.05000,  1.00967722
 7254.05000,  1.01082485
 7255.05000,  1.01596886
 7256.05000,  0.99784592
 7257.05000,  1.01177329
 7258.05000,  1.01438804
 7259.05000,  1.01608734
 7260.05000,  1.01461600
 7261.05000,  1.01713811
 7262.05000,  1.01816968
 7263.05000,  1.03310325
 7264.05000,  1.05864081
 7265.05000,  0.96642476
 7266.05000,  1.01746814
 7267.05000,  1.01512841
 7268.05000,  1.01831241
 7269.05000,  1.01639539
 7270.05000,  1.01719109
 7271.05000,  1.01840704
 7272.05000,  1.01967828
 7273.05000,  1.01632940
 7274.05000,  1.01177197
 7275.05000,  1.00931303
 7276.05000,  1.01114363
 7277.05000,  1.00889240
 7278.05000,  1.00818536
 7279.05000,  1.00688653
 7280.05000,  1.01143041
 7281.05000,  1.00575655
 7282.05000,  1.00308872
 7283.05000,  1.00409447
 7284.05000,  1.00356099
 7285.05000,  1.00249250
 7286.05000,  1.00227100
 7287.05000,  0.99744771
 7288.05000,  0.99919548
 7289.05000,  0.99723907
 7290.05000,  0.99744024
 7291.05000,  0.99507651
 7292.05000,  0.99436782
 7293.05000,  0.99603108
 7294.05000,  0.99386284
 7295.05000,  0.99252303
 7296.05000,  0.98976404
 7297.05000,  0.99212621
 7298.05000,  0.99410544
 7299.05000,  0.99100374
 7300.05000,  0.98866796
 7301.05000,  0.99386488
 7302.05000,  0.98872468
 7303.05000,  0.99008020
 7304.05000,  0.98609250
 7305.05000,  0.98940007
 7306.05000,  0.98614104
 7307.05000,  0.98526000
 7308.05000,  0.98888813
 7309.05000,  0.98753019
 7310.05000,  0.98512676
 7311.05000,  0.98880124
 7312.05000,  0.99000360
